,station_name_o,lat_o,lon_o,station_name_d,lat_d,lon_d,google_driving_minutes,google_driving_miles
4079,Grosvenor-Strathmore,39.03,-77.1,Archives,38.89,-77.02,36.08,22.79
4130,Herndon,38.95,-77.38,Archives,38.89,-77.02,30.93,22.94
4175,Herndon,38.95,-77.38,Archives,38.89,-77.02,29.07,23.25
4226,Huntington,38.79,-77.08,Archives,38.89,-77.02,21.72,13.32
4271,Huntington,38.79,-77.08,Archives,38.89,-77.02,18.95,12.73
4322,Innovation Center,38.96,-77.42,Archives,38.89,-77.02,37.08,25.72
4367,Innovation Center,38.96,-77.42,Archives,38.89,-77.02,35.22,26.02
4514,King St-Old Town,38.81,-77.06,Archives,38.89,-77.02,19.22,8.73
4559,King St-Old Town,38.81,-77.06,Archives,38.89,-77.02,17.43,8.45
4706,Landover,38.93,-76.89,Archives,38.89,-77.02,26.63,9.24
4752,Landover,38.93,-76.89,Archives,38.89,-77.02,18.98,10.83
4802,Largo Town Center,38.9,-76.85,Archives,38.89,-77.02,27.98,16.73
4848,Largo Town Center,38.9,-76.85,Archives,38.89,-77.02,25.22,16.14
4898,Loudoun Gateway,38.99,-77.46,Archives,38.89,-77.02,39.75,29.52
4944,Loudoun Gateway,38.99,-77.46,Archives,38.89,-77.02,37.88,29.82
4994,McLean,38.92,-77.21,Archives,38.89,-77.02,26.62,14.22
5040,McLean,38.92,-77.21,Archives,38.89,-77.02,24.72,13.96
5090,Metro Center,38.9,-77.03,Archives,38.89,-77.02,9.52,1.27
5136,Metro Center,38.9,-77.03,Archives,38.89,-77.02,9.9,1.93
5282,Metro Center,38.9,-77.03,Archives,38.89,-77.02,5.28,0.64
5328,Metro Center,38.9,-77.03,Archives,38.89,-77.02,7.53,1.24
5186,Medical Center,39.0,-77.1,Archives,38.89,-77.02,39.2,12.32
5232,Medical Center,39.0,-77.1,Archives,38.89,-77.02,37.42,12.04
5378,Minnesota Ave,38.9,-76.95,Archives,38.89,-77.02,19.85,4.67
5424,Minnesota Ave,38.9,-76.95,Archives,38.89,-77.02,13.9,6.28
5474,Morgan Boulevard,38.89,-76.87,Archives,38.89,-77.02,30.07,9.3
5520,Morgan Boulevard,38.89,-76.87,Archives,38.89,-77.02,25.83,12.11
5570,Shaw-Howard U,38.91,-77.02,Archives,38.89,-77.02,6.98,0.83
5616,Shaw-Howard U,38.91,-77.02,Archives,38.89,-77.02,9.17,1.61
7010,Shaw-Howard U,38.91,-77.02,Archives,38.89,-77.02,9.85,1.38
7056,Shaw-Howard U,38.91,-77.02,Archives,38.89,-77.02,13.13,1.97
5666,Navy Yard-Ballpark,38.88,-77.01,Archives,38.89,-77.02,9.33,2.34
5712,Navy Yard-Ballpark,38.88,-77.01,Archives,38.89,-77.02,6.57,1.75
5762,Naylor Road,38.85,-76.96,Archives,38.89,-77.02,19.58,6.11
5808,Naylor Road,38.85,-76.96,Archives,38.89,-77.02,13.2,6.3
5858,New Carrollton,38.95,-76.87,Archives,38.89,-77.02,30.65,10.98
5904,New Carrollton,38.95,-76.87,Archives,38.89,-77.02,23.0,12.57
5954,NoMa-Gallaudet U,38.91,-77.0,Archives,38.89,-77.02,12.6,1.85
6000,NoMa-Gallaudet U,38.91,-77.0,Archives,38.89,-77.02,14.83,2.26
6050,Pentagon,38.87,-77.05,Archives,38.89,-77.02,12.68,3.91
6096,Pentagon,38.87,-77.05,Archives,38.89,-77.02,10.2,3.67
6146,Pentagon City,38.86,-77.06,Archives,38.89,-77.02,11.13,3.53
6192,Pentagon City,38.86,-77.06,Archives,38.89,-77.02,9.35,3.25
6242,Potomac Ave,38.88,-76.99,Archives,38.89,-77.02,12.87,2.54
6288,Potomac Ave,38.88,-76.99,Archives,38.89,-77.02,11.55,2.26
6338,Prince George's Plaza,38.97,-76.96,Archives,38.89,-77.02,33.22,7.84
6384,Prince George's Plaza,38.97,-76.96,Archives,38.89,-77.02,32.25,8.85
6434,Reston Town Center,38.95,-77.36,Archives,38.89,-77.02,39.9,31.36
6480,Reston Town Center,38.95,-77.36,Archives,38.89,-77.02,38.03,31.66
6530,Rhode Island Ave,38.92,-77.0,Archives,38.89,-77.02,19.17,3.22
6576,Rhode Island Ave,38.92,-77.0,Archives,38.89,-77.02,18.57,4.47
6626,Rockville,39.08,-77.15,Archives,38.89,-77.02,40.08,24.45
6672,Rockville,39.08,-77.15,Archives,38.89,-77.02,38.18,24.18
6722,Ronald Reagan Washington National Airport,38.85,-77.04,Archives,38.89,-77.02,10.3,3.67
6768,Ronald Reagan Washington National Airport,38.85,-77.04,Archives,38.89,-77.02,8.4,3.41
6818,Rosslyn,38.9,-77.07,Archives,38.89,-77.02,13.37,3.84
6864,Rosslyn,38.9,-77.07,Archives,38.89,-77.02,11.58,3.56
6914,Shady Grove,39.12,-77.16,Archives,38.89,-77.02,42.33,29.32
6960,Shady Grove,39.12,-77.16,Archives,38.89,-77.02,40.43,29.06
7106,Silver Spring,38.99,-77.03,Archives,38.89,-77.02,36.98,8.08
7152,Silver Spring,38.99,-77.03,Archives,38.89,-77.02,34.8,9.42
7298,Southern Ave,38.84,-76.98,Archives,38.89,-77.02,19.15,7.97
7344,Southern Ave,38.84,-76.98,Archives,38.89,-77.02,16.38,7.38
7394,Spring Hill,38.93,-77.24,Archives,38.89,-77.02,24.48,15.33
7440,Spring Hill,38.93,-77.24,Archives,38.89,-77.02,22.62,15.63
7490,Stadium-Armory,38.89,-76.98,Archives,38.89,-77.02,15.05,2.75
7536,Stadium-Armory,38.89,-76.98,Archives,38.89,-77.02,9.92,5.55
7586,Suitland,38.84,-76.93,Archives,38.89,-77.02,20.62,7.62
7632,Suitland,38.84,-76.93,Archives,38.89,-77.02,14.23,7.8
7682,Takoma,38.98,-77.02,Archives,38.89,-77.02,26.4,6.58
7728,Takoma,38.98,-77.02,Archives,38.89,-77.02,25.43,7.58
7778,Tenleytown-AU,38.95,-77.08,Archives,38.89,-77.02,23.62,7.62
7824,Tenleytown-AU,38.95,-77.08,Archives,38.89,-77.02,21.83,7.34
7874,Twinbrook,39.06,-77.12,Archives,38.89,-77.02,40.05,24.36
7920,Twinbrook,39.06,-77.12,Archives,38.89,-77.02,38.15,24.1
7970,Tysons Corner,38.92,-77.22,Archives,38.89,-77.02,25.2,13.57
8016,Tysons Corner,38.92,-77.22,Archives,38.89,-77.02,23.33,13.87
8066,U Street,38.92,-77.03,Archives,38.89,-77.02,12.07,1.95
8112,U Street,38.92,-77.03,Archives,38.89,-77.02,14.12,2.54
8162,Union Station,38.9,-77.01,Archives,38.89,-77.02,8.42,1.04
8208,Union Station,38.9,-77.01,Archives,38.89,-77.02,10.17,1.56
8258,Van Dorn Street,38.8,-77.13,Archives,38.89,-77.02,21.58,11.02
8304,Van Dorn Street,38.8,-77.13,Archives,38.89,-77.02,19.25,14.28
8450,Vienna,38.88,-77.27,Archives,38.89,-77.02,29.3,19.82
8496,Vienna,38.88,-77.27,Archives,38.89,-77.02,27.43,20.12
8546,Virginia Sq-GMU,38.88,-77.1,Archives,38.89,-77.02,16.78,6.4
8592,Virginia Sq-GMU,38.88,-77.1,Archives,38.89,-77.02,14.3,6.17
8738,West Falls Church,38.9,-77.19,Archives,38.89,-77.02,18.8,10.44
8784,West Falls Church,38.9,-77.19,Archives,38.89,-77.02,16.93,10.74
8834,West Hyattsville,38.96,-76.97,Archives,38.89,-77.02,28.52,6.36
8880,West Hyattsville,38.96,-76.97,Archives,38.89,-77.02,27.55,7.37
8930,Wheaton,39.04,-77.05,Archives,38.89,-77.02,40.77,10.79
8976,Wheaton,39.04,-77.05,Archives,38.89,-77.02,38.95,14.21
9026,White Flint,39.05,-77.11,Archives,38.89,-77.02,40.32,22.67
9072,White Flint,39.05,-77.11,Archives,38.89,-77.02,38.42,22.41
9122,Wiehle-Reston East,38.95,-77.34,Archives,38.89,-77.02,28.38,20.46
9168,Wiehle-Reston East,38.95,-77.34,Archives,38.89,-77.02,26.52,20.77
9218,Woodley Park,38.92,-77.05,Archives,38.89,-77.02,15.67,5.4
9264,Woodley Park,38.92,-77.05,Archives,38.89,-77.02,13.88,5.12
2,Addison Road,38.89,-76.9,Arlington Cemetery,38.88,-77.06,25.37,13.77
98,Anacostia,38.86,-77.0,Arlington Cemetery,38.88,-77.06,10.1,6.68
194,Archives,38.89,-77.02,Arlington Cemetery,38.88,-77.06,8.03,4.24
4611,Archives,38.89,-77.02,Arlington Cemetery,38.88,-77.06,6.12,3.65
387,Ashburn,39.0,-77.49,Arlington Cemetery,38.88,-77.06,30.52,28.54
483,Ballston-MU,38.88,-77.11,Arlington Cemetery,38.88,-77.06,10.38,3.51
579,Benning Road,38.89,-76.94,Arlington Cemetery,38.88,-77.06,19.22,11.16
675,Bethesda,38.98,-77.09,Arlington Cemetery,38.88,-77.06,28.47,8.73
771,Braddock Road,38.81,-77.05,Arlington Cemetery,38.88,-77.06,17.25,5.67
867,Branch Ave,38.83,-76.91,Arlington Cemetery,38.88,-77.06,23.27,13.1
963,Brookland-CUA,38.93,-76.99,Arlington Cemetery,38.88,-77.06,19.73,8.21
1059,Capitol Heights,38.89,-76.91,Arlington Cemetery,38.88,-77.06,22.72,12.53
1155,Capitol South,38.89,-77.01,Arlington Cemetery,38.88,-77.06,9.77,5.09
1251,Cheverly,38.92,-76.92,Arlington Cemetery,38.88,-77.06,20.12,12.04
1347,Clarendon,38.89,-77.1,Arlington Cemetery,38.88,-77.06,7.82,2.82
1443,Cleveland Park,38.94,-77.06,Arlington Cemetery,38.88,-77.06,12.08,4.91
8355,Cleveland Park,38.94,-77.06,Arlington Cemetery,38.88,-77.06,14.87,5.55
1539,College Park-U of Md,38.98,-76.93,Arlington Cemetery,38.88,-77.06,31.78,15.57
1635,Columbia Heights,38.93,-77.03,Arlington Cemetery,38.88,-77.06,17.47,5.17
1731,Congress Heights,38.85,-76.99,Arlington Cemetery,38.88,-77.06,15.8,9.12
1827,Court House,38.89,-77.09,Arlington Cemetery,38.88,-77.06,5.18,2.23
1923,Crystal City,38.86,-77.05,Arlington Cemetery,38.88,-77.06,3.77,2.11
2019,Deanwood,38.91,-76.93,Arlington Cemetery,38.88,-77.06,19.88,10.6
2115,Dulles Airport,38.96,-77.45,Arlington Cemetery,38.88,-77.06,30.07,25.87
2211,Dunn Loring,38.88,-77.23,Arlington Cemetery,38.88,-77.06,13.93,11.46
2307,Dupont Circle,38.91,-77.04,Arlington Cemetery,38.88,-77.06,9.57,2.95
2403,East Falls Church,38.89,-77.16,Arlington Cemetery,38.88,-77.06,10.12,6.95
2499,Eastern Market,38.88,-77.0,Arlington Cemetery,38.88,-77.06,10.3,5.73
2595,Eisenhower Ave,38.8,-77.07,Arlington Cemetery,38.88,-77.06,22.73,7.25
2691,Farragut West,38.9,-77.04,Arlington Cemetery,38.88,-77.06,11.63,2.49
2787,Farragut West,38.9,-77.04,Arlington Cemetery,38.88,-77.06,8.75,2.1
2883,Waterfront,38.88,-77.02,Arlington Cemetery,38.88,-77.06,6.87,4.24
8643,Waterfront,38.88,-77.02,Arlington Cemetery,38.88,-77.06,9.57,4.17
2979,Smithsonian,38.89,-77.03,Arlington Cemetery,38.88,-77.06,8.4,2.29
7203,Smithsonian,38.89,-77.03,Arlington Cemetery,38.88,-77.06,6.95,3.53
3075,Foggy Bottom-GWU,38.9,-77.05,Arlington Cemetery,38.88,-77.06,5.48,1.58
3171,Forest Glen,39.02,-77.04,Arlington Cemetery,38.88,-77.06,27.35,21.46
3267,Fort Totten,38.95,-77.0,Arlington Cemetery,38.88,-77.06,26.67,8.43
3363,Franconia-Springfield,38.77,-77.17,Arlington Cemetery,38.88,-77.06,18.35,12.13
3459,Friendship Heights,38.96,-77.09,Arlington Cemetery,38.88,-77.06,21.1,7.08
3555,Gallery Place,38.9,-77.02,Arlington Cemetery,38.88,-77.06,10.03,4.54
4419,Gallery Place,38.9,-77.02,Arlington Cemetery,38.88,-77.06,8.87,5.01
3651,Georgia Ave-Petworth,38.94,-77.02,Arlington Cemetery,38.88,-77.06,18.67,6.82
3747,Glenmont,39.06,-77.05,Arlington Cemetery,38.88,-77.06,38.37,24.41
3843,Greenbelt,39.01,-76.91,Arlington Cemetery,38.88,-77.06,29.62,21.7
3939,Greensboro,38.92,-77.23,Arlington Cemetery,38.88,-77.06,19.3,14.56
4035,Grosvenor-Strathmore,39.03,-77.1,Arlington Cemetery,38.88,-77.06,28.7,19.58
4131,Herndon,38.95,-77.38,Arlington Cemetery,38.88,-77.06,23.63,21.48
4227,Huntington,38.79,-77.08,Arlington Cemetery,38.88,-77.06,18.95,8.43
4323,Innovation Center,38.96,-77.42,Arlington Cemetery,38.88,-77.06,29.78,24.25
4515,King St-Old Town,38.81,-77.06,Arlington Cemetery,38.88,-77.06,13.72,6.84
4707,Landover,38.93,-76.89,Arlington Cemetery,38.88,-77.06,21.9,14.13
4803,Largo Town Center,38.9,-76.85,Arlington Cemetery,38.88,-77.06,28.13,19.43
4899,Loudoun Gateway,38.99,-77.46,Arlington Cemetery,38.88,-77.06,32.45,28.05
4995,McLean,38.92,-77.21,Arlington Cemetery,38.88,-77.06,17.35,10.74
5091,Metro Center,38.9,-77.03,Arlington Cemetery,38.88,-77.06,11.25,2.52
5283,Metro Center,38.9,-77.03,Arlington Cemetery,38.88,-77.06,10.8,4.22
5187,Medical Center,39.0,-77.1,Arlington Cemetery,38.88,-77.06,27.58,19.23
5379,Minnesota Ave,38.9,-76.95,Arlington Cemetery,38.88,-77.06,16.82,9.58
5475,Morgan Boulevard,38.89,-76.87,Arlington Cemetery,38.88,-77.06,28.75,15.41
5571,Shaw-Howard U,38.91,-77.02,Arlington Cemetery,38.88,-77.06,11.85,5.89
7011,Shaw-Howard U,38.91,-77.02,Arlington Cemetery,38.88,-77.06,14.93,6.44
5667,Navy Yard-Ballpark,38.88,-77.01,Arlington Cemetery,38.88,-77.06,9.48,5.05
5763,Naylor Road,38.85,-76.96,Arlington Cemetery,38.88,-77.06,16.12,9.6
5859,New Carrollton,38.95,-76.87,Arlington Cemetery,38.88,-77.06,26.3,15.88
5955,NoMa-Gallaudet U,38.91,-77.0,Arlington Cemetery,38.88,-77.06,15.82,6.51
6051,Pentagon,38.87,-77.05,Arlington Cemetery,38.88,-77.06,5.55,1.91
6147,Pentagon City,38.86,-77.06,Arlington Cemetery,38.88,-77.06,8.18,2.57
6243,Potomac Ave,38.88,-76.99,Arlington Cemetery,38.88,-77.06,11.4,5.88
6339,Prince George's Plaza,38.97,-76.96,Arlington Cemetery,38.88,-77.06,31.22,15.36
6435,Reston Town Center,38.95,-77.36,Arlington Cemetery,38.88,-77.06,32.6,29.89
6531,Rhode Island Ave,38.92,-77.0,Arlington Cemetery,38.88,-77.06,21.48,7.77
6627,Rockville,39.08,-77.15,Arlington Cemetery,38.88,-77.06,30.8,20.97
6723,Ronald Reagan Washington National Airport,38.85,-77.04,Arlington Cemetery,38.88,-77.06,5.48,3.05
6819,Rosslyn,38.9,-77.07,Arlington Cemetery,38.88,-77.06,4.03,1.46
6915,Shady Grove,39.12,-77.16,Arlington Cemetery,38.88,-77.06,33.05,25.85
7107,Silver Spring,38.99,-77.03,Arlington Cemetery,38.88,-77.06,30.47,10.33
7299,Southern Ave,38.84,-76.98,Arlington Cemetery,38.88,-77.06,19.3,10.68
7395,Spring Hill,38.93,-77.24,Arlington Cemetery,38.88,-77.06,17.18,13.87
7491,Stadium-Armory,38.89,-76.98,Arlington Cemetery,38.88,-77.06,12.83,8.85
7587,Suitland,38.84,-76.93,Arlington Cemetery,38.88,-77.06,17.15,11.1
7683,Takoma,38.98,-77.02,Arlington Cemetery,38.88,-77.06,26.78,8.78
7779,Tenleytown-AU,38.95,-77.08,Arlington Cemetery,38.88,-77.06,17.15,6.17
7875,Twinbrook,39.06,-77.12,Arlington Cemetery,38.88,-77.06,30.77,20.88
7971,Tysons Corner,38.92,-77.22,Arlington Cemetery,38.88,-77.06,19.23,11.54
8067,U Street,38.92,-77.03,Arlington Cemetery,38.88,-77.06,15.75,4.08
8163,Union Station,38.9,-77.01,Arlington Cemetery,38.88,-77.06,12.55,5.37
8259,Van Dorn Street,38.8,-77.13,Arlington Cemetery,38.88,-77.06,15.17,9.17
8451,Vienna,38.88,-77.27,Arlington Cemetery,38.88,-77.06,21.98,18.36
8547,Virginia Sq-GMU,38.88,-77.1,Arlington Cemetery,38.88,-77.06,8.57,3.06
8739,West Falls Church,38.9,-77.19,Arlington Cemetery,38.88,-77.06,11.5,8.97
8835,West Hyattsville,38.96,-76.97,Arlington Cemetery,38.88,-77.06,30.47,10.67
8931,Wheaton,39.04,-77.05,Arlington Cemetery,38.88,-77.06,31.32,23.07
9027,White Flint,39.05,-77.11,Arlington Cemetery,38.88,-77.06,31.03,19.2
9123,Wiehle-Reston East,38.95,-77.34,Arlington Cemetery,38.88,-77.06,21.08,19.0
9219,Woodley Park,38.92,-77.05,Arlington Cemetery,38.88,-77.06,9.2,3.95
3,Addison Road,38.89,-76.9,Ashburn,39.0,-77.49,55.47,43.24
99,Anacostia,38.86,-77.0,Ashburn,39.0,-77.49,40.2,36.15
195,Archives,38.89,-77.02,Ashburn,39.0,-77.49,38.95,31.46
4612,Archives,38.89,-77.02,Ashburn,39.0,-77.49,36.22,33.11
291,Arlington Cemetery,38.88,-77.06,Ashburn,39.0,-77.49,33.02,29.97
484,Ballston-MU,38.88,-77.11,Ashburn,39.0,-77.49,30.05,26.01
580,Benning Road,38.89,-76.94,Ashburn,39.0,-77.49,49.32,40.62
676,Bethesda,38.98,-77.09,Ashburn,39.0,-77.49,37.73,28.5
772,Braddock Road,38.81,-77.05,Ashburn,39.0,-77.49,44.27,38.25
868,Branch Ave,38.83,-76.91,Ashburn,39.0,-77.49,47.87,45.34
964,Brookland-CUA,38.93,-76.99,Ashburn,39.0,-77.49,49.83,37.67
1060,Capitol Heights,38.89,-76.91,Ashburn,39.0,-77.49,52.82,41.99
1156,Capitol South,38.89,-77.01,Ashburn,39.0,-77.49,39.87,34.56
1252,Cheverly,38.92,-76.92,Ashburn,39.0,-77.49,50.22,41.51
1348,Clarendon,38.89,-77.1,Ashburn,39.0,-77.49,31.9,28.0
1444,Cleveland Park,38.94,-77.06,Ashburn,39.0,-77.49,40.22,33.39
8356,Cleveland Park,38.94,-77.06,Ashburn,39.0,-77.49,43.0,34.04
1540,College Park-U of Md,38.98,-76.93,Ashburn,39.0,-77.49,53.13,41.82
1636,Columbia Heights,38.93,-77.03,Ashburn,39.0,-77.49,45.6,33.65
1732,Congress Heights,38.85,-76.99,Ashburn,39.0,-77.49,45.9,38.59
1828,Court House,38.89,-77.09,Ashburn,39.0,-77.49,32.08,27.84
1924,Crystal City,38.86,-77.05,Ashburn,39.0,-77.49,33.87,31.58
2020,Deanwood,38.91,-76.93,Ashburn,39.0,-77.49,49.98,40.07
2116,Dulles Airport,38.96,-77.45,Ashburn,39.0,-77.49,11.85,7.83
2212,Dunn Loring,38.88,-77.23,Ashburn,39.0,-77.49,22.9,22.33
2308,Dupont Circle,38.91,-77.04,Ashburn,39.0,-77.49,37.7,31.43
2404,East Falls Church,38.89,-77.16,Ashburn,39.0,-77.49,27.0,23.45
2500,Eastern Market,38.88,-77.0,Ashburn,39.0,-77.49,40.4,35.19
2596,Eisenhower Ave,38.8,-77.07,Ashburn,39.0,-77.49,40.47,36.23
2692,Farragut West,38.9,-77.04,Ashburn,39.0,-77.49,38.35,31.36
2788,Farragut West,38.9,-77.04,Ashburn,39.0,-77.49,35.42,30.72
2884,Waterfront,38.88,-77.02,Ashburn,39.0,-77.49,36.97,33.71
8644,Waterfront,38.88,-77.02,Ashburn,39.0,-77.49,39.87,32.31
2980,Smithsonian,38.89,-77.03,Ashburn,39.0,-77.49,36.7,31.11
7204,Smithsonian,38.89,-77.03,Ashburn,39.0,-77.49,36.83,31.43
3076,Foggy Bottom-GWU,38.9,-77.05,Ashburn,39.0,-77.49,33.82,30.4
3172,Forest Glen,39.02,-77.04,Ashburn,39.0,-77.49,33.67,31.92
3268,Fort Totten,38.95,-77.0,Ashburn,39.0,-77.49,54.8,36.92
3364,Franconia-Springfield,38.77,-77.17,Ashburn,39.0,-77.49,41.38,34.51
3460,Friendship Heights,38.96,-77.09,Ashburn,39.0,-77.49,37.25,28.62
3556,Gallery Place,38.9,-77.02,Ashburn,39.0,-77.49,41.12,31.76
4420,Gallery Place,38.9,-77.02,Ashburn,39.0,-77.49,38.97,34.48
3652,Georgia Ave-Petworth,38.94,-77.02,Ashburn,39.0,-77.49,46.8,35.31
3748,Glenmont,39.06,-77.05,Ashburn,39.0,-77.49,44.67,34.87
3844,Greenbelt,39.01,-76.91,Ashburn,39.0,-77.49,41.93,40.27
3940,Greensboro,38.92,-77.23,Ashburn,39.0,-77.49,20.22,17.9
4036,Grosvenor-Strathmore,39.03,-77.1,Ashburn,39.0,-77.49,35.0,30.04
4132,Herndon,38.95,-77.38,Ashburn,39.0,-77.49,13.83,11.75
4228,Huntington,38.79,-77.08,Ashburn,39.0,-77.49,39.32,36.1
4324,Innovation Center,38.96,-77.42,Ashburn,39.0,-77.49,11.58,9.21
4516,King St-Old Town,38.81,-77.06,Ashburn,39.0,-77.49,39.05,36.42
4708,Landover,38.93,-76.89,Ashburn,39.0,-77.49,52.23,48.11
4804,Largo Town Center,38.9,-76.85,Ashburn,39.0,-77.49,56.28,53.72
4900,Loudoun Gateway,38.99,-77.46,Ashburn,39.0,-77.49,7.52,4.59
4996,McLean,38.92,-77.21,Ashburn,39.0,-77.49,20.32,19.38
5092,Metro Center,38.9,-77.03,Ashburn,39.0,-77.49,37.72,31.13
5284,Metro Center,38.9,-77.03,Ashburn,39.0,-77.49,39.97,31.43
5188,Medical Center,39.0,-77.1,Ashburn,39.0,-77.49,33.88,29.7
5380,Minnesota Ave,38.9,-76.95,Ashburn,39.0,-77.49,46.92,39.04
5476,Morgan Boulevard,38.89,-76.87,Ashburn,39.0,-77.49,58.85,44.87
5572,Shaw-Howard U,38.91,-77.02,Ashburn,39.0,-77.49,41.95,35.36
7012,Shaw-Howard U,38.91,-77.02,Ashburn,39.0,-77.49,45.6,32.63
5668,Navy Yard-Ballpark,38.88,-77.01,Ashburn,39.0,-77.49,39.58,34.51
5764,Naylor Road,38.85,-76.96,Ashburn,39.0,-77.49,46.22,39.06
5860,New Carrollton,38.95,-76.87,Ashburn,39.0,-77.49,49.82,44.88
5956,NoMa-Gallaudet U,38.91,-77.0,Ashburn,39.0,-77.49,45.92,35.98
6052,Pentagon,38.87,-77.05,Ashburn,39.0,-77.49,35.53,31.34
6148,Pentagon City,38.86,-77.06,Ashburn,39.0,-77.49,38.28,32.03
6244,Potomac Ave,38.88,-76.99,Ashburn,39.0,-77.49,41.5,35.34
6340,Prince George's Plaza,38.97,-76.96,Ashburn,39.0,-77.49,52.7,40.43
6436,Reston Town Center,38.95,-77.36,Ashburn,39.0,-77.49,14.38,11.86
6532,Rhode Island Ave,38.92,-77.0,Ashburn,39.0,-77.49,51.58,37.24
6628,Rockville,39.08,-77.15,Ashburn,39.0,-77.49,37.1,31.43
6724,Ronald Reagan Washington National Airport,38.85,-77.04,Ashburn,39.0,-77.49,36.45,32.47
6820,Rosslyn,38.9,-77.07,Ashburn,39.0,-77.49,32.42,28.48
6916,Shady Grove,39.12,-77.16,Ashburn,39.0,-77.49,39.35,36.31
7108,Silver Spring,38.99,-77.03,Ashburn,39.0,-77.49,41.75,35.31
7300,Southern Ave,38.84,-76.98,Ashburn,39.0,-77.49,50.05,44.59
7396,Spring Hill,38.93,-77.24,Ashburn,39.0,-77.49,18.1,17.21
7492,Stadium-Armory,38.89,-76.98,Ashburn,39.0,-77.49,42.93,38.31
7588,Suitland,38.84,-76.93,Ashburn,39.0,-77.49,47.25,40.57
7684,Takoma,38.98,-77.02,Ashburn,39.0,-77.49,46.83,35.31
7780,Tenleytown-AU,38.95,-77.08,Ashburn,39.0,-77.49,38.6,29.15
7876,Twinbrook,39.06,-77.12,Ashburn,39.0,-77.49,37.07,31.34
7972,Tysons Corner,38.92,-77.22,Ashburn,39.0,-77.49,20.98,19.91
8068,U Street,38.92,-77.03,Ashburn,39.0,-77.49,43.88,32.56
8164,Union Station,38.9,-77.01,Ashburn,39.0,-77.49,42.65,34.83
8260,Van Dorn Street,38.8,-77.13,Ashburn,39.0,-77.49,35.15,32.84
8452,Vienna,38.88,-77.27,Ashburn,39.0,-77.49,25.37,20.51
8548,Virginia Sq-GMU,38.88,-77.1,Ashburn,39.0,-77.49,30.13,26.15
8740,West Falls Church,38.9,-77.19,Ashburn,39.0,-77.49,26.08,24.62
8836,West Hyattsville,38.96,-76.97,Ashburn,39.0,-77.49,53.85,39.1
8932,Wheaton,39.04,-77.05,Ashburn,39.0,-77.49,37.63,33.53
9028,White Flint,39.05,-77.11,Ashburn,39.0,-77.49,37.35,29.66
9124,Wiehle-Reston East,38.95,-77.34,Ashburn,39.0,-77.49,23.57,22.37
9220,Woodley Park,38.92,-77.05,Ashburn,39.0,-77.49,37.33,32.44
4,Addison Road,38.89,-76.9,Ballston-MU,38.88,-77.11,33.87,18.39
100,Anacostia,38.86,-77.0,Ballston-MU,38.88,-77.11,18.6,11.3
196,Archives,38.89,-77.02,Ballston-MU,38.88,-77.11,17.35,6.61
4613,Archives,38.89,-77.02,Ballston-MU,38.88,-77.11,14.62,8.26
292,Arlington Cemetery,38.88,-77.06,Ballston-MU,38.88,-77.11,11.77,3.7
388,Ashburn,39.0,-77.49,Ballston-MU,38.88,-77.11,25.22,24.17
581,Benning Road,38.89,-76.94,Ballston-MU,38.88,-77.11,27.72,15.77
677,Bethesda,38.98,-77.09,Ballston-MU,38.88,-77.11,28.75,17.79
773,Braddock Road,38.81,-77.05,Ballston-MU,38.88,-77.11,23.63,6.83
869,Branch Ave,38.83,-76.91,Ballston-MU,38.88,-77.11,31.77,17.71
965,Brookland-CUA,38.93,-76.99,Ballston-MU,38.88,-77.11,28.23,12.82
1061,Capitol Heights,38.89,-76.91,Ballston-MU,38.88,-77.11,31.22,17.14
1157,Capitol South,38.89,-77.01,Ballston-MU,38.88,-77.11,18.27,9.71
1253,Cheverly,38.92,-76.92,Ballston-MU,38.88,-77.11,28.62,16.66
1349,Clarendon,38.89,-77.1,Ballston-MU,38.88,-77.11,6.32,1.22
1445,Cleveland Park,38.94,-77.06,Ballston-MU,38.88,-77.11,18.6,8.54
8357,Cleveland Park,38.94,-77.06,Ballston-MU,38.88,-77.11,21.38,9.18
1541,College Park-U of Md,38.98,-76.93,Ballston-MU,38.88,-77.11,50.25,17.42
1637,Columbia Heights,38.93,-77.03,Ballston-MU,38.88,-77.11,23.98,8.8
1733,Congress Heights,38.85,-76.99,Ballston-MU,38.88,-77.11,24.3,13.74
1829,Court House,38.89,-77.09,Ballston-MU,38.88,-77.11,10.2,1.86
1925,Crystal City,38.86,-77.05,Ballston-MU,38.88,-77.11,12.27,6.73
2021,Deanwood,38.91,-76.93,Ballston-MU,38.88,-77.11,28.38,15.22
2117,Dulles Airport,38.96,-77.45,Ballston-MU,38.88,-77.11,24.77,21.5
2213,Dunn Loring,38.88,-77.23,Ballston-MU,38.88,-77.11,8.65,7.09
2309,Dupont Circle,38.91,-77.04,Ballston-MU,38.88,-77.11,16.08,6.58
2405,East Falls Church,38.89,-77.16,Ballston-MU,38.88,-77.11,4.83,2.59
2501,Eastern Market,38.88,-77.0,Ballston-MU,38.88,-77.11,18.8,10.34
2597,Eisenhower Ave,38.8,-77.07,Ballston-MU,38.88,-77.11,28.23,7.76
2693,Farragut West,38.9,-77.04,Ballston-MU,38.88,-77.11,16.73,6.51
2789,Farragut West,38.9,-77.04,Ballston-MU,38.88,-77.11,13.8,5.87
2885,Waterfront,38.88,-77.02,Ballston-MU,38.88,-77.11,15.37,8.86
