,station_name_o,lat_o,lon_o,station_name_d,lat_d,lon_d,google_transit_minutes,google_transit_bus_minutes,google_transit_heavy_rail_minutes,google_transit_subway_minutes,google_transit_tram_minutes,google_transit_walking_minutes,google_transit_waiting_minutes
631,Prince George's Plaza,38.96528,-76.95559,Archives,38.893910000000005,-77.0223,40.3,21.25,,9.0,,4.48,5.57
643,Reston Town Center,38.95293,-77.36083,Archives,38.893910000000005,-77.0223,67.95,14.95,,38.0,,4.68,10.32
672,Ronald Reagan Washington National Airport,38.85351,-77.04400000000001,Archives,38.89408,-77.0223,15.95,,,13.0,,1.73,1.22
885,White Flint,39.047290000000004,-77.11246000000001,Archives,38.893910000000005,-77.0223,86.13,74.25,,,,5.1,6.78
895,Wiehle-Reston East,38.94745,-77.33982,Archives,38.893910000000005,-77.0223,66.22,14.95,,35.0,,5.53,10.73
109,Capitol South,38.88542,-77.006,Brookland-CUA,38.933800000000005,-76.99448000000001,55.85,36.48,,,,7.27,12.1
216,Dunn Loring,38.88282,-77.22843,Brookland-CUA,38.933800000000005,-76.99448000000001,147.27,116.42,,,,2.57,28.28
288,Federal Center SW,38.88497,-77.01572,Brookland-CUA,38.933800000000005,-76.99448000000001,57.43,42.73,,,,6.23,8.47
547,Morgan Boulevard,38.893660000000004,-76.86847,Brookland-CUA,38.933690000000006,-76.9946,82.12,63.92,,3.0,,6.02,9.18
625,Potomac Ave,38.880930000000006,-76.98516000000001,Brookland-CUA,38.933800000000005,-76.99448000000001,51.93,42.75,,,,4.37,4.82
718,Silver Spring,38.99392,-77.03144,Brookland-CUA,38.933800000000005,-76.99448000000001,14.12,,,9.0,,3.9,1.22
745,Stadium-Armory,38.88662,-76.97718,Brookland-CUA,38.933800000000005,-76.99448000000001,47.08,38.15,,,,4.12,4.82
790,Tysons Corner,38.920230000000004,-77.22232000000001,Brookland-CUA,38.933800000000005,-76.99448000000001,149.07,102.18,,,,9.78,37.1
114,Capitol South,38.88542,-77.00611,Minnesota Ave,38.89916,-76.94674,14.08,,,11.0,,2.25,0.83
178,Court House,38.890730000000005,-77.0853,Minnesota Ave,38.89891,-76.94691,84.28,63.03,,,,11.68,9.57
197,Deanwood,38.90836,-76.93488,Minnesota Ave,38.89916,-76.94674,4.3,,,2.0,,1.78,0.52
240,East Falls Church,38.88589,-77.15643,Minnesota Ave,38.89891,-76.94691,103.5,89.7,,,,3.93,9.87
306,Federal Triangle,38.893840000000004,-77.02862,Minnesota Ave,38.89891,-76.94691,42.8,29.73,,,,8.6,4.47
530,Metro Center,38.89831,-77.02816,Minnesota Ave,38.89891,-76.94691,38.5,33.03,,,,5.45,0.02
608,Pentagon,38.869260000000004,-77.05415,Minnesota Ave,38.89891,-76.94691,63.68,52.6,,,,5.67,5.42
778,Tenleytown-AU,38.94814,-77.07966,Minnesota Ave,38.89891,-76.94691,80.53,70.63,,,,4.6,5.3
786,Twinbrook,39.06223000000001,-77.12056000000001,Minnesota Ave,38.89916,-76.94674,123.28,95.0,,5.0,,4.52,18.77
794,Tysons Corner,38.920230000000004,-77.22232000000001,Minnesota Ave,38.89891,-76.94691,141.8,108.18,,,,15.75,17.87
117,Cheverly,38.916160000000005,-76.91657000000001,Forest Glen,39.01565,-77.04404000000001,84.05,64.15,,,,5.28,14.62
196,Deanwood,38.90834,-76.93491,Forest Glen,39.015660000000004,-77.04399000000001,95.65,63.6,,,,11.43,20.62
238,East Falls Church,38.88589,-77.15643,Forest Glen,39.015660000000004,-77.04399000000001,125.77,106.38,,,,8.92,10.47
279,Farragut West,38.90142,-77.04127000000001,Forest Glen,39.015660000000004,-77.04399000000001,66.48,46.22,,,,15.57,4.7
410,Grosvenor-Strathmore,39.028830000000006,-77.10392,Forest Glen,39.015660000000004,-77.04399000000001,36.48,23.6,,,,4.4,8.48
445,Judiciary Square,38.89647,-77.01717000000001,Forest Glen,39.015660000000004,-77.04399000000001,72.97,55.18,,,,11.73,6.05
690,Rosslyn,38.895970000000005,-77.07173,Forest Glen,39.015660000000004,-77.04399000000001,92.48,69.22,,,,12.57,10.7
841,Virginia Sq-GMU,38.88298,-77.10312,Forest Glen,39.015660000000004,-77.04399000000001,113.38,78.43,,,,14.58,20.37
879,Wheaton,39.03849,-77.05068,Forest Glen,39.015660000000004,-77.04399000000001,14.6,9.53,,,,5.07,0.0
909,Woodley Park,38.924980000000005,-77.05252,Forest Glen,39.015660000000004,-77.04399000000001,67.53,42.0,,,,10.53,15.0
119,Cheverly,38.916160000000005,-76.91657000000001,McLean,38.92461,-77.20898000000001,174.28,147.18,,,,3.75,23.35
132,Clarendon,38.886970000000005,-77.09534000000001,McLean,38.92461,-77.20898000000001,49.4,38.7,,,,4.82,5.88
448,Judiciary Square,38.89647,-77.01717000000001,McLean,38.92461,-77.20898000000001,107.78,76.92,,,,8.73,22.13
584,New Carrollton,38.94825,-76.87212000000001,McLean,38.92461,-77.20898000000001,177.4,144.42,,,,7.6,25.38
607,Pentagon,38.869260000000004,-77.05415,McLean,38.92461,-77.20898000000001,78.02,66.3,,,,2.65,9.07
739,Spring Hill,38.928850000000004,-77.24133,McLean,38.92461,-77.20898000000001,13.07,,,6.0,,5.48,1.58
831,Vienna,38.877840000000006,-77.27141,McLean,38.92461,-77.20898000000001,46.38,20.78,,,,20.88,4.72
122,Cheverly,38.916160000000005,-76.91657000000001,Shaw-Howard U,38.91386,-77.02205000000001,81.17,67.53,,,,4.92,8.72
159,College Park-U of Md,38.97829,-76.92834,Shaw-Howard U,38.91386,-77.02205000000001,23.72,,,19.0,,3.95,0.77
377,Georgia Ave-Petworth,38.937020000000004,-77.02455,Shaw-Howard U,38.91386,-77.02205000000001,10.22,8.58,,,,1.63,0.0
396,Greenbelt,39.010850000000005,-76.91152000000001,Shaw-Howard U,38.91386,-77.02205000000001,28.47,,,22.0,,5.68,0.78
772,Takoma,38.975530000000006,-77.01745000000001,Shaw-Howard U,38.91386,-77.02205000000001,38.73,31.65,,,,2.87,4.22
827,Van Ness-UDC,38.944370000000006,-77.06372,Shaw-Howard U,38.91386,-77.02205000000001,37.37,23.37,,,,4.98,9.02
917,Woodley Park,38.924980000000005,-77.05252,Shaw-Howard U,38.91386,-77.02205000000001,22.85,11.0,,,,11.83,0.02
124,Cheverly,38.916160000000005,-76.91657000000001,Van Ness-UDC,38.94435,-77.0638,111.0,85.75,,,,5.12,20.13
138,Clarendon,38.886970000000005,-77.09534000000001,Van Ness-UDC,38.94435,-77.0638,78.28,62.0,,,,2.25,14.03
151,Cleveland Park,38.93582,-77.05852,Van Ness-UDC,38.94435,-77.0638,5.88,4.75,,,,1.12,0.02
174,Congress Heights,38.845060000000004,-76.98774,Van Ness-UDC,38.94435,-77.0638,87.6,76.0,,,,2.2,9.4
182,Court House,38.890730000000005,-77.0853,Van Ness-UDC,38.94435,-77.0638,74.6,58.0,,,,2.58,14.02
213,Dulles Airport,38.95579,-77.44776,Van Ness-UDC,38.94435,-77.0638,89.05,27.0,,50.0,,6.03,6.02
246,East Falls Church,38.88589,-77.15643,Van Ness-UDC,38.94435,-77.0638,89.43,74.08,,,,5.05,10.3
682,Ronald Reagan Washington National Airport,38.85351,-77.04400000000001,Van Ness-UDC,38.94435,-77.0638,54.13,27.0,,16.0,,5.12,6.02
753,Stadium-Armory,38.88662,-76.97718,Van Ness-UDC,38.94435,-77.0638,71.15,48.87,,,,17.98,4.3
783,Tenleytown-AU,38.94814,-77.07966,Van Ness-UDC,38.94435,-77.0638,11.45,7.37,,,,4.08,0.0
822,Van Dorn Street,38.79959,-77.12949,Van Ness-UDC,38.94435,-77.0638,125.18,71.0,,,,11.13,43.05
851,Virginia Sq-GMU,38.88298,-77.10312,Van Ness-UDC,38.94435,-77.0638,87.05,65.48,,,,7.55,14.02
129,Clarendon,38.886970000000005,-77.09534000000001,Foggy Bottom-GWU,38.90077,-77.05061,31.03,25.0,,,,5.45,0.58
250,Eastern Market,38.8842,-76.9959,Foggy Bottom-GWU,38.90077,-77.05061,34.77,31.2,,,,3.55,0.02
341,Franconia-Springfield,38.766380000000005,-77.16889,Foggy Bottom-GWU,38.90077,-77.05061,67.73,30.15,,8.0,,8.7,20.88
444,Judiciary Square,38.89647,-77.01717000000001,Foggy Bottom-GWU,38.90077,-77.05061,32.1,23.25,,,,8.85,0.0
493,Loudoun Gateway,38.993030000000005,-77.45999,Foggy Bottom-GWU,38.90077,-77.05061,57.58,,,53.0,,3.62,0.97
612,Pentagon City,38.8628,-77.05937,Foggy Bottom-GWU,38.90077,-77.05061,15.65,,,10.0,,3.57,2.08
666,Rockville,39.084450000000004,-77.14686,Foggy Bottom-GWU,38.90077,-77.05061,97.45,78.9,,,,9.28,9.27
136,Clarendon,38.886970000000005,-77.09534000000001,Stadium-Armory,38.88662,-76.97718,87.32,76.47,,,,5.28,5.57
245,East Falls Church,38.88589,-77.15643,Stadium-Armory,38.88662,-76.97718,98.28,73.08,,,,5.7,19.5
301,Federal Center SW,38.88497,-77.01572,Stadium-Armory,38.88662,-76.97718,28.85,16.35,,,,8.25,4.25
315,Foggy Bottom-GWU,38.90077,-77.05061,Stadium-Armory,38.88662,-76.97718,50.0,39.2,,,,5.57,5.23
325,Forest Glen,39.015660000000004,-77.04399000000001,Stadium-Armory,38.88662,-76.97718,98.0,78.32,,,,5.63,14.05
404,Greensboro,38.9208,-77.23356000000001,Stadium-Armory,38.88662,-76.97718,140.65,96.55,,,,17.53,26.57
431,Huntington,38.79352,-77.07536,Stadium-Armory,38.88662,-76.97718,110.03,58.27,,,,24.8,26.97
436,Innovation Center,38.96065,-77.41707000000001,Stadium-Armory,38.88662,-76.97718,112.95,34.9,,44.0,,12.5,21.55
533,Metro Center,38.89831,-77.02816,Stadium-Armory,38.88662,-76.97718,39.53,33.0,,,,6.52,0.02
597,NoMa-Gallaudet U,38.90661,-77.00331000000001,Stadium-Armory,38.88662,-76.97718,28.8,15.42,,2.0,,5.62,5.77
835,Vienna,38.877840000000006,-77.27141,Stadium-Armory,38.88662,-76.97718,108.08,62.3,,,,11.23,34.55
848,Virginia Sq-GMU,38.88298,-77.10312,Stadium-Armory,38.88662,-76.97718,96.08,79.95,,,,10.58,5.55
140,Clarendon,38.886970000000005,-77.09534000000001,West Falls Church,38.900710000000004,-77.18893000000001,16.93,,,11.0,,4.22,1.72
203,Deanwood,38.90834,-76.93491,West Falls Church,38.900710000000004,-77.18893000000001,94.2,62.98,,,,24.27,6.95
221,Dunn Loring,38.88282,-77.22844,West Falls Church,38.900710000000004,-77.18893000000001,9.15,,,4.0,,4.08,1.07
394,Glenmont,39.06213,-77.05336000000001,West Falls Church,38.900710000000004,-77.18893000000001,166.22,120.35,,,,8.35,37.52
398,Greenbelt,39.010850000000005,-76.91152000000001,West Falls Church,38.900710000000004,-77.18893000000001,78.37,14.88,,40.0,,8.77,14.72
417,Grosvenor-Strathmore,39.028830000000006,-77.10391000000001,West Falls Church,38.900710000000004,-77.18893000000001,115.5,67.0,,11.0,,9.25,28.25
589,New Carrollton,38.94825,-76.87212000000001,West Falls Church,38.900710000000004,-77.18893000000001,75.9,40.0,14.0,,,8.93,12.97
789,Twinbrook,39.06223000000001,-77.12055000000001,West Falls Church,38.900710000000004,-77.18893000000001,120.47,67.0,,16.0,,9.45,28.02
144,Cleveland Park,38.936,-77.05856,Columbia Heights,38.928720000000006,-77.03297,14.53,9.52,,,,5.0,0.02
189,Crystal City,38.85801,-77.05115,Columbia Heights,38.92871,-77.03279,71.43,44.22,,,,12.52,14.7
276,Farragut West,38.90142,-77.04127000000001,Columbia Heights,38.92871,-77.03279,24.95,11.22,,,,13.52,0.22
291,Federal Center SW,38.88497,-77.01572,Columbia Heights,38.92871,-77.03279,41.83,34.0,,,,7.82,0.02
654,Rhode Island Ave,38.920570000000005,-76.99587000000001,Columbia Heights,38.92871,-77.03279,47.8,47.0,,,,0.78,0.02
664,Rockville,39.084410000000005,-77.14691,Columbia Heights,38.92871,-77.03279,86.05,65.0,,,,15.93,5.12
675,Ronald Reagan Washington National Airport,38.85351,-77.04400000000001,Columbia Heights,38.92871,-77.03279,55.8,35.0,,11.0,,3.88,5.92
685,Rosslyn,38.895970000000005,-77.07173,Columbia Heights,38.92871,-77.03279,48.95,33.67,,,,10.52,4.77
698,Shady Grove,39.11999,-77.16476,Columbia Heights,38.92871,-77.03279,98.75,75.0,,3.0,,8.75,12.0
149,Cleveland Park,38.936,-77.05856,Fort Totten,38.95208,-77.00227000000001,43.33,32.55,,,,6.22,4.57
280,Farragut West,38.90142,-77.04127000000001,Fort Totten,38.95208,-77.00227000000001,53.3,45.52,,,,2.93,4.85
313,Foggy Bottom-GWU,38.90077,-77.05061,Fort Totten,38.952270000000006,-77.00237000000001,69.95,59.87,,,,5.03,5.05
515,Medical Center,38.9992,-77.09751,Fort Totten,38.95228,-77.0023,66.32,50.77,,,,5.58,9.97
524,Metro Center,38.898320000000005,-77.02817,Fort Totten,38.95208,-77.00227000000001,41.43,39.0,,,,2.17,0.27
565,Navy Yard-Ballpark,38.87644,-77.00551,Fort Totten,38.95208,-77.00227000000001,68.45,57.52,,,,2.72,8.22
648,Reston Town Center,38.95293,-77.36083,Fort Totten,38.95208,-77.00227000000001,96.33,35.38,,44.0,,6.48,10.47
677,Ronald Reagan Washington National Airport,38.85351,-77.04400000000001,Fort Totten,38.952270000000006,-77.00237000000001,67.75,43.92,,14.0,,2.92,6.92
708,Shaw-Howard U,38.91386,-77.02205000000001,Fort Totten,38.95208,-77.00227000000001,37.93,30.35,,,,7.32,0.27
720,Silver Spring,38.99392,-77.03144,Fort Totten,38.95208,-77.00227000000001,10.8,,,6.0,,3.23,1.57
733,Southern Ave,38.840430000000005,-76.97568000000001,Fort Totten,38.95208,-77.00227000000001,32.17,,,28.0,,1.97,2.2
154,College Park-U of Md,38.97829,-76.92834,Georgia Ave-Petworth,38.93699,-77.0245,16.53,,,13.0,,2.48,1.05
162,Columbia Heights,38.928720000000006,-77.03297,Georgia Ave-Petworth,38.93697,-77.02458,9.13,7.0,,,,2.12,0.02
314,Foggy Bottom-GWU,38.90077,-77.05061,Georgia Ave-Petworth,38.93697,-77.02458,43.38,35.87,,,,3.55,3.97
360,Gallery Place,38.89837,-77.02218,Georgia Ave-Petworth,38.93697,-77.02458,22.78,18.0,,,,3.8,0.98
429,Huntington,38.79352,-77.07536,Georgia Ave-Petworth,38.93697,-77.02458,104.18,63.07,,,,22.85,18.27
605,Pentagon,38.869260000000004,-77.05415,Georgia Ave-Petworth,38.93697,-77.02458,58.62,46.7,,,,6.38,5.53
842,Virginia Sq-GMU,38.88298,-77.10312,Georgia Ave-Petworth,38.93697,-77.02458,88.93,63.43,,,,8.85,16.65
891,White Flint,39.047290000000004,-77.11246000000001,Georgia Ave-Petworth,38.937020000000004,-77.02455,65.47,54.0,,,,4.68,6.78
155,College Park-U of Md,38.97829,-76.92834,McPherson Sq,38.901250000000005,-77.03295,38.82,14.88,,15.0,,4.07,4.87
258,Eisenhower Ave,38.80048,-77.07090000000001,McPherson Sq,38.901250000000005,-77.03295,58.2,42.43,,,,6.25,9.52
374,Georgia Ave-Petworth,38.937020000000004,-77.02455,McPherson Sq,38.901250000000005,-77.03295,31.3,23.95,,,,3.2,4.15
388,Glenmont,39.06213,-77.05336000000001,McPherson Sq,38.901250000000005,-77.03295,93.63,75.05,,,,8.37,10.22
529,Metro Center,38.898320000000005,-77.02817,McPherson Sq,38.901250000000005,-77.03295,8.42,4.85,,,,3.57,0.0
638,Prince George's Plaza,38.96528,-76.95559,McPherson Sq,38.901250000000005,-77.03295,36.45,14.88,,11.0,,5.52,5.05
657,Rhode Island Ave,38.92054,-76.99623000000001,McPherson Sq,38.901250000000005,-77.03295,37.92,27.08,,,,10.82,0.02
800,U Street,38.91677,-77.028,McPherson Sq,38.901250000000005,-77.03295,16.53,9.0,,,,7.48,0.05
809,Union Station,38.89826,-77.00721,McPherson Sq,38.901250000000005,-77.03295,23.07,14.92,,,,8.15,0.0
817,Van Dorn Street,38.79959,-77.12949,McPherson Sq,38.901250000000005,-77.03295,71.55,40.57,,,,7.68,23.3
156,College Park-U of Md,38.97829,-76.92834,Mt Vernon Sq,38.9056,-77.02224000000001,36.53,14.85,,13.0,,3.3,5.38
251,Eastern Market,38.8842,-76.9959,Mt Vernon Sq,38.9056,-77.02224000000001,26.88,14.5,,,,6.92,5.47
350,Friendship Heights,38.96041,-77.08568000000001,Mt Vernon Sq,38.9056,-77.02224000000001,58.42,43.22,,,,10.1,5.1
462,L'Enfant Plaza,38.8853,-77.02206000000001,Mt Vernon Sq,38.9056,-77.02224000000001,17.88,8.88,,,,8.98,0.02
487,Largo Town Center,38.90001,-76.84509000000001,Mt Vernon Sq,38.9056,-77.02224000000001,65.67,31.67,,10.0,,15.55,8.45
639,Prince George's Plaza,38.96528,-76.95559,Mt Vernon Sq,38.9056,-77.02224000000001,34.17,14.85,,9.0,,4.75,5.57
779,Tenleytown-AU,38.94814,-77.07966,Mt Vernon Sq,38.9056,-77.02224000000001,49.2,42.9,,,,2.5,3.8
173,Congress Heights,38.845060000000004,-76.98774,U Street,38.91677,-77.028,65.7,62.28,,,,2.32,1.1
345,Franconia-Springfield,38.766380000000005,-77.16889,U Street,38.91677,-77.028,106.63,60.15,,,,10.13,36.35
490,Largo Town Center,38.90001,-76.84509000000001,U Street,38.91677,-77.028,67.62,41.42,,10.0,,7.75,8.45
497,Loudoun Gateway,38.993030000000005,-77.45999,U Street,38.91677,-77.028,84.48,10.0,,57.0,,10.7,6.78
512,McPherson Sq,38.901250000000005,-77.03295,U Street,38.91677,-77.028,16.08,9.0,,,,7.07,0.02
543,Minnesota Ave,38.89891,-76.94691,U Street,38.91677,-77.028,57.52,44.28,,,,5.5,7.73
598,NoMa-Gallaudet U,38.906560000000006,-77.00347000000001,U Street,38.91677,-77.028,20.1,13.38,,,,6.7,0.02
681,Ronald Reagan Washington National Airport,38.85351,-77.04400000000001,U Street,38.916900000000005,-77.02799,28.0,,,19.0,,,9.0
714,Shaw-Howard U,38.91386,-77.02205000000001,U Street,38.91677,-77.028,8.15,1.6,,,,6.55,0.0
742,Spring Hill,38.928850000000004,-77.24133,U Street,38.91677,-77.028,61.18,10.0,,32.0,,11.5,7.68
849,Virginia Sq-GMU,38.88298,-77.10312,U Street,38.91677,-77.028,74.35,51.05,,,,12.72,10.58
175,Court House,38.89072,-77.08527000000001,Cheverly,38.91621000000001,-76.91664,42.6,,,35.0,,6.08,1.52
223,Dupont Circle,38.91008,-77.04422000000001,Cheverly,38.91621000000001,-76.91664,73.7,51.05,,5.0,,6.82,10.83
235,East Falls Church,38.88589,-77.15643,Cheverly,38.91621000000001,-76.91664,125.37,89.7,,5.0,,6.1,24.57
408,Grosvenor-Strathmore,39.028830000000006,-77.10392,Cheverly,38.916160000000005,-76.91657000000001,107.85,92.0,,,,5.5,10.35
674,Ronald Reagan Washington National Airport,38.85351,-77.04400000000001,Cheverly,38.91621000000001,-76.91664,40.07,,,29.0,,2.23,8.83
857,West Falls Church,38.900710000000004,-77.18893000000001,Cheverly,38.91621000000001,-76.91664,53.82,,,49.0,,3.9,0.92
869,West Hyattsville,38.95573,-76.96882000000001,Cheverly,38.916160000000005,-76.91657000000001,30.85,28.0,,,,1.92,0.93
876,Wheaton,39.03849,-77.05068,Cheverly,38.916160000000005,-76.91657000000001,89.57,71.0,,,,5.42,13.15
184,Court House,38.89072,-77.08527000000001,Waterfront,38.8768,-77.01763000000001,52.07,21.57,,6.0,,7.87,16.63
287,Farragut West,38.90142,-77.04127000000001,Waterfront,38.8768,-77.01763000000001,28.95,17.77,,,,6.97,4.22
379,Georgia Ave-Petworth,38.937020000000004,-77.02455,Waterfront,38.8768,-77.01763000000001,38.53,32.7,,,,1.52,4.32
438,Innovation Center,38.96065,-77.41707000000001,Waterfront,38.8768,-77.01763000000001,91.5,18.43,,46.0,,17.98,9.08
467,L'Enfant Plaza,38.88542,-77.02207,Waterfront,38.87682,-77.01746,4.82,,,2.0,,1.7,1.12
499,Loudoun Gateway,38.993030000000005,-77.45999,Waterfront,38.8768,-77.01763000000001,91.23,13.72,,57.0,,13.95,6.57
660,Rhode Island Ave,38.92033,-76.99604000000001,Waterfront,38.8768,-77.01763000000001,51.12,46.12,,,,5.0,0.0
761,Suitland,38.84427,-76.93218,Waterfront,38.87682,-77.01746,20.18,,,16.0,,2.77,1.42
894,White Flint,39.047290000000004,-77.11246000000001,Waterfront,38.8768,-77.01763000000001,106.0,82.78,,,,11.75,11.47
186,Crystal City,38.85801,-77.05119,Anacostia,38.86296,-76.99568000000001,30.65,,,16.0,,9.78,4.87
442,Judiciary Square,38.89647,-77.01717000000001,Anacostia,38.86274,-76.99545,37.57,27.05,,,,10.5,0.02
500,McLean,38.92461,-77.20898000000001,Anacostia,38.86274,-76.99545,122.53,90.43,,,,9.63,22.47
663,Rockville,39.084410000000005,-77.14691,Anacostia,38.86274,-76.99545,141.08,121.6,,,,5.52,13.97
705,Shaw-Howard U,38.91386,-77.02205000000001,Anacostia,38.86274,-76.99545,47.77,37.67,,,,5.4,4.7
198,Deanwood,38.90834,-76.93491,Naylor Road,38.85089,-76.95682000000001,59.05,48.6,,,,3.63,6.82
423,Herndon,38.95243,-77.38459,Naylor Road,38.85089,-76.95682000000001,124.75,67.95,,33.0,,11.22,12.58
464,L'Enfant Plaza,38.8853,-77.02206000000001,Naylor Road,38.85089,-76.95682000000001,41.17,34.93,,,,6.23,0.0
477,Landover,38.93345,-76.89121,Naylor Road,38.85089,-76.95682000000001,66.18,48.52,,,,2.83,14.83
488,Largo Town Center,38.90001,-76.84509000000001,Naylor Road,38.85089,-76.95682000000001,46.27,25.0,,5.0,,8.05,8.22
518,Medical Center,38.9992,-77.09751,Naylor Road,38.85089,-76.95682000000001,125.13,105.25,,,,7.9,11.98
594,NoMa-Gallaudet U,38.906560000000006,-77.00347000000001,Naylor Road,38.85089,-76.95682000000001,56.77,44.83,,,,8.13,3.8
826,Van Ness-UDC,38.944370000000006,-77.06372,Naylor Road,38.85089,-76.95682000000001,85.68,70.0,,,,7.17,8.52
832,Vienna,38.877840000000006,-77.27141,Naylor Road,38.85089,-76.95682000000001,109.27,76.35,,,,9.6,23.32
204,Dulles Airport,38.95579,-77.44776,Capitol Heights,38.88918,-76.91311,116.92,53.3,,48.0,,6.27,9.35
248,Eastern Market,38.8842,-76.9959,Capitol Heights,38.88918,-76.91311,35.78,20.62,,,,15.17,0.0
311,Foggy Bottom-GWU,38.90077,-77.05061,Capitol Heights,38.88918,-76.91311,64.2,53.78,,,,5.2,5.22
382,Glenmont,39.06213,-77.05336000000001,Capitol Heights,38.88918,-76.91311,122.22,106.0,,,,6.7,9.52
407,Grosvenor-Strathmore,39.028830000000006,-77.10391000000001,Capitol Heights,38.88918,-76.91311,82.92,42.0,,27.0,,4.37,9.55
576,New Carrollton,38.94825,-76.87212000000001,Capitol Heights,38.88918,-76.91311,41.18,36.0,,,,4.52,0.67
673,Ronald Reagan Washington National Airport,38.85351,-77.04400000000001,Capitol Heights,38.88918,-76.91311,61.0,38.0,,14.0,,3.08,5.92
697,Shady Grove,39.12021,-77.16486,Capitol Heights,38.88918,-76.91311,161.8,138.0,,,,4.8,19.0
707,Shaw-Howard U,38.91386,-77.02205000000001,Capitol Heights,38.88918,-76.91311,51.07,46.0,,,,5.05,0.02
791,Tysons Corner,38.920230000000004,-77.22232000000001,Capitol Heights,38.88918,-76.91311,148.6,112.28,,,,9.75,26.57
813,Van Dorn Street,38.79959,-77.12949,Capitol Heights,38.88918,-76.91311,113.05,67.72,,,,11.75,33.58
868,West Hyattsville,38.95573,-76.96882000000001,Capitol Heights,38.88918,-76.91311,70.3,43.95,,,,3.02,23.33
207,Dulles Airport,38.95579,-77.44776,Court House,38.89072,-77.08527000000001,48.62,,,42.0,,5.52,1.1
218,Dunn Loring,38.88282,-77.22844,Court House,38.89072,-77.08527000000001,25.33,,,17.0,,6.97,1.37
766,Takoma,38.975530000000006,-77.01745000000001,Court House,38.890730000000005,-77.0853,85.2,60.13,,,,13.18,11.88
784,Twinbrook,39.06223000000001,-77.12055000000001,Court House,38.890730000000005,-77.0853,69.75,34.0,,16.0,,8.45,11.3
858,West Falls Church,38.900710000000004,-77.18893000000001,Court House,38.89072,-77.08527000000001,21.45,,,13.0,,7.03,1.42
877,Wheaton,39.03849,-77.05068,Court House,38.890730000000005,-77.0853,107.8,87.12,,,,8.2,12.48
887,White Flint,39.047290000000004,-77.11246000000001,Court House,38.890730000000005,-77.0853,117.33,87.5,,,,6.57,23.27
