,station_name_o,lat_o,lon_o,station_name_d,lat_d,lon_d,google_driving_minutes,google_driving_miles
4402,Innovation Center,38.960620000000006,-77.41708000000001,Tysons Corner,38.92029,-77.22240000000001,17.08,13.49
4498,Judiciary Square,38.896150000000006,-77.01711,Tysons Corner,38.92029,-77.22240000000001,23.3,17.06
4594,King St-Old Town,38.806810000000006,-77.06060000000001,Tysons Corner,38.92029,-77.22240000000001,20.78,17.91
4690,L'Enfant Plaza,38.885290000000005,-77.02198,Tysons Corner,38.92029,-77.22240000000001,20.55,15.7
4786,Landover,38.93345,-76.89121,Tysons Corner,38.92029,-77.22240000000001,35.6,31.04
4882,Largo Town Center,38.899770000000004,-76.84511,Tysons Corner,38.92029,-77.22240000000001,38.02,35.22
4978,Loudoun Gateway,38.992990000000006,-77.45981,Tysons Corner,38.92029,-77.22240000000001,19.73,17.29
5074,McLean,38.92472,-77.20904,Tysons Corner,38.92029,-77.22240000000001,1.73,0.79
5170,McPherson Sq,38.901340000000005,-77.03295,Tysons Corner,38.92029,-77.22240000000001,22.05,13.72
5266,Medical Center,38.99886,-77.09748,Tysons Corner,38.92029,-77.22240000000001,17.25,12.62
5362,Metro Center,38.898320000000005,-77.02811000000001,Tysons Corner,38.92029,-77.22240000000001,24.3,14.02
5458,Minnesota Ave,38.89882,-76.94640000000001,Tysons Corner,38.92029,-77.22240000000001,31.25,21.63
5554,Morgan Boulevard,38.89403,-76.86868000000001,Tysons Corner,38.92029,-77.22240000000001,37.68,34.46
5650,Mt Vernon Sq,38.905640000000005,-77.02224000000001,Tysons Corner,38.92029,-77.22240000000001,26.28,17.94
5746,Navy Yard-Ballpark,38.87644,-77.00551,Tysons Corner,38.92029,-77.22240000000001,23.92,17.1
5842,Naylor Road,38.85085,-76.95661000000001,Tysons Corner,38.92029,-77.22240000000001,30.55,21.65
5938,New Carrollton,38.94852,-76.87245,Tysons Corner,38.92029,-77.22240000000001,33.18,27.8
6034,NoMa-Gallaudet U,38.907230000000006,-77.00372,Tysons Corner,38.92029,-77.22240000000001,30.25,18.57
6130,Pentagon,38.8684,-77.05361,Tysons Corner,38.92029,-77.22240000000001,19.87,13.93
6226,Pentagon City,38.862790000000004,-77.05932,Tysons Corner,38.92029,-77.22240000000001,23.65,12.15
6322,Potomac Ave,38.88092,-76.98537,Tysons Corner,38.92029,-77.22240000000001,25.83,17.93
6418,Prince George's Plaza,38.96508,-76.95559,Tysons Corner,38.92029,-77.22240000000001,36.07,23.36
6514,Reston Town Center,38.952980000000004,-77.3605,Tysons Corner,38.92029,-77.22240000000001,20.1,19.15
6610,Rhode Island Ave,38.92045,-76.99589,Tysons Corner,38.92029,-77.22240000000001,35.92,19.83
6706,Rockville,39.08437,-77.14697000000001,Tysons Corner,38.92029,-77.22240000000001,20.47,14.36
6802,Ronald Reagan Washington National Airport,38.853390000000005,-77.04441000000001,Tysons Corner,38.92029,-77.22240000000001,20.43,15.76
6898,Rosslyn,38.895970000000005,-77.07155,Tysons Corner,38.92029,-77.22240000000001,16.75,11.07
6994,Shady Grove,39.119980000000005,-77.16516,Tysons Corner,38.92029,-77.22240000000001,22.72,19.23
7090,Shaw-Howard U,38.91386,-77.02193000000001,Tysons Corner,38.92029,-77.22240000000001,29.93,15.21
7186,Silver Spring,38.99396,-77.03148,Tysons Corner,38.92029,-77.22240000000001,25.12,18.24
7282,Smithsonian,38.88801,-77.02850000000001,Tysons Corner,38.92029,-77.22240000000001,21.17,14.02
7378,Southern Ave,38.84035,-76.97566,Tysons Corner,38.92029,-77.22240000000001,31.78,26.09
7474,Spring Hill,38.928900000000006,-77.24123,Tysons Corner,38.92029,-77.22240000000001,4.48,3.1
7570,Stadium-Armory,38.88662,-76.97726,Tysons Corner,38.92029,-77.22240000000001,27.27,20.9
7666,Suitland,38.84427,-76.93213,Tysons Corner,38.92029,-77.22240000000001,32.42,26.52
7762,Takoma,38.975530000000006,-77.01709000000001,Tysons Corner,38.92029,-77.22240000000001,30.2,18.23
7858,Tenleytown-AU,38.94809,-77.07979,Tysons Corner,38.92029,-77.22240000000001,21.97,12.08
7954,Twinbrook,39.062200000000004,-77.12095000000001,Tysons Corner,38.92029,-77.22240000000001,20.43,14.27
8147,U Street,38.91677,-77.02809,Tysons Corner,38.92029,-77.22240000000001,28.22,15.15
8243,Union Station,38.898270000000004,-77.00726,Tysons Corner,38.92029,-77.22240000000001,26.98,17.42
8339,Van Dorn Street,38.79965,-77.12948,Tysons Corner,38.92029,-77.22240000000001,16.88,14.34
8435,Van Ness-UDC,38.9444,-77.06364,Tysons Corner,38.92029,-77.22240000000001,27.33,16.62
8531,Vienna,38.87798,-77.27145,Tysons Corner,38.92029,-77.22240000000001,13.17,10.7
8627,Virginia Sq-GMU,38.88298,-77.10312,Tysons Corner,38.92029,-77.22240000000001,14.47,8.74
8723,Waterfront,38.87679,-77.01773,Tysons Corner,38.92029,-77.22240000000001,24.2,14.9
8819,West Falls Church,38.90052,-77.18892000000001,Tysons Corner,38.92029,-77.22240000000001,10.42,7.21
8915,West Hyattsville,38.95544,-76.96896000000001,Tysons Corner,38.92029,-77.22240000000001,37.22,22.02
9011,Wheaton,39.03848,-77.05074,Tysons Corner,38.92029,-77.22240000000001,21.0,16.46
9107,White Flint,39.047290000000004,-77.11246000000001,Tysons Corner,38.92029,-77.22240000000001,20.72,12.59
9203,Wiehle-Reston East,38.94745,-77.33962000000001,Tysons Corner,38.92029,-77.22240000000001,8.57,8.26
9299,Woodley Park,38.92486,-77.05249,Tysons Corner,38.92029,-77.22240000000001,21.67,15.03
83,Addison Road,38.887060000000005,-76.89581000000001,U Street,38.91677,-77.02809,35.58,8.72
179,Anacostia,38.86278,-76.99563,U Street,38.91677,-77.02809,18.6,6.02
275,Archives,38.893890000000006,-77.02193000000001,U Street,38.91677,-77.02809,12.3,1.9
371,Arlington Cemetery,38.88449000000001,-77.06338000000001,U Street,38.91677,-77.02809,18.75,3.86
467,Ashburn,39.00457,-77.49112000000001,U Street,38.91677,-77.02809,43.4,31.19
563,Ballston-MU,38.882160000000006,-77.1118,U Street,38.91677,-77.02809,23.85,7.86
659,Benning Road,38.89054,-76.93736000000001,U Street,38.91677,-77.02809,27.57,5.38
755,Bethesda,38.984320000000004,-77.09441000000001,U Street,38.91677,-77.02809,33.23,7.44
851,Braddock Road,38.813680000000005,-77.05372000000001,U Street,38.91677,-77.02809,26.7,8.76
947,Branch Ave,38.82733,-76.91238000000001,U Street,38.91677,-77.02809,31.77,12.44
1043,Brookland-CUA,38.93381,-76.99472,U Street,38.91677,-77.02809,12.53,2.81
1139,Capitol Heights,38.889120000000005,-76.91312,U Street,38.91677,-77.02809,32.93,7.48
1235,Capitol South,38.88542,-77.00587,U Street,38.91677,-77.02809,16.27,3.19
1331,Cheverly,38.9161,-76.91653000000001,U Street,38.91677,-77.02809,21.83,6.78
1427,Clarendon,38.88709,-77.09548000000001,U Street,38.91677,-77.02809,23.62,7.49
1523,Cleveland Park,38.93594,-77.05872000000001,U Street,38.91677,-77.02809,13.75,2.58
1619,College Park-U of Md,38.97814,-76.92890000000001,U Street,38.91677,-77.02809,33.67,8.32
1715,Columbia Heights,38.928790000000006,-77.03280000000001,U Street,38.91677,-77.02809,7.18,1.04
1811,Congress Heights,38.84503,-76.98772000000001,U Street,38.91677,-77.02809,24.3,8.47
1907,Court House,38.890730000000005,-77.0853,U Street,38.91677,-77.02809,21.72,4.91
2003,Crystal City,38.85801,-77.05118,U Street,38.91677,-77.02809,17.52,4.94
2099,Deanwood,38.908150000000006,-76.93467000000001,U Street,38.91677,-77.02809,30.12,5.92
2195,Dulles Airport,38.95593,-77.44778000000001,U Street,38.91677,-77.02809,42.95,28.52
2291,Dunn Loring,38.88295,-77.22851,U Street,38.91677,-77.02809,26.83,14.11
2387,Dupont Circle,38.910070000000005,-77.04407,U Street,38.91677,-77.02809,9.4,1.62
2483,East Falls Church,38.88589,-77.15638000000001,U Street,38.91677,-77.02809,23.02,9.6
2579,Eastern Market,38.88440000000001,-76.99576,U Street,38.91677,-77.02809,18.8,5.07
2675,Eisenhower Ave,38.80075,-77.07092,U Street,38.91677,-77.02809,32.17,10.33
2771,Farragut North,38.903290000000005,-77.03965000000001,U Street,38.91677,-77.02809,9.02,1.6
2867,Farragut West,38.901340000000005,-77.04127000000001,U Street,38.91677,-77.02809,10.88,1.85
2963,Federal Center SW,38.88506,-77.01572,U Street,38.91677,-77.02809,15.37,3.59
3059,Federal Triangle,38.89383,-77.02814000000001,U Street,38.91677,-77.02809,10.88,1.78
3155,Foggy Bottom-GWU,38.90084,-77.05012,U Street,38.91677,-77.02809,15.78,2.07
3251,Forest Glen,39.015530000000005,-77.04398,U Street,38.91677,-77.02809,27.58,7.46
3347,Fort Totten,38.952510000000004,-77.00245000000001,U Street,38.91677,-77.02809,18.92,3.71
3443,Franconia-Springfield,38.76697,-77.16902,U Street,38.91677,-77.02809,31.35,15.32
3539,Friendship Heights,38.960440000000006,-77.08556,U Street,38.91677,-77.02809,24.12,5.29
3635,Gallery Place,38.898450000000004,-77.02218,U Street,38.91677,-77.02809,11.2,1.61
3731,Georgia Ave-Petworth,38.93699,-77.02439000000001,U Street,38.91677,-77.02809,8.92,1.6
3827,Glenmont,39.0621,-77.05340000000001,U Street,38.91677,-77.02809,37.98,10.95
3923,Greenbelt,39.010670000000005,-76.91120000000001,U Street,38.91677,-77.02809,31.48,16.52
4019,Greensboro,38.920840000000005,-77.23353,U Street,38.91677,-77.02809,32.18,17.21
4115,Grosvenor-Strathmore,39.02879,-77.10406,U Street,38.91677,-77.02809,35.53,12.33
4211,Herndon,38.95248,-77.38474000000001,U Street,38.91677,-77.02809,36.52,24.13
4307,Huntington,38.79402,-77.07654000000001,U Street,38.91677,-77.02809,30.37,15.37
4403,Innovation Center,38.960620000000006,-77.41708000000001,U Street,38.91677,-77.02809,42.67,26.9
4499,Judiciary Square,38.896150000000006,-77.01731000000001,U Street,38.91677,-77.02809,12.37,1.95
4595,King St-Old Town,38.806810000000006,-77.06060000000001,U Street,38.91677,-77.02809,27.5,10.02
4691,L'Enfant Plaza,38.885290000000005,-77.02198,U Street,38.91677,-77.02809,16.45,2.5
4787,Landover,38.93345,-76.89121,U Street,38.91677,-77.02809,23.62,8.87
4883,Largo Town Center,38.899770000000004,-76.84511,U Street,38.91677,-77.02809,29.85,14.17
4979,Loudoun Gateway,38.992990000000006,-77.45981,U Street,38.91677,-77.02809,45.33,30.7
5075,McLean,38.92454,-77.2089,U Street,38.91677,-77.02809,32.17,12.91
5171,McPherson Sq,38.901340000000005,-77.03295,U Street,38.91677,-77.02809,9.05,1.53
5267,Medical Center,38.99886,-77.09748,U Street,38.91677,-77.02809,34.42,8.55
5363,Metro Center,38.898320000000005,-77.02811000000001,U Street,38.91677,-77.02809,9.65,1.39
5459,Minnesota Ave,38.89878,-76.94642,U Street,38.91677,-77.02809,25.12,4.89
5555,Morgan Boulevard,38.89403,-76.86868000000001,U Street,38.91677,-77.02809,38.97,10.35
5651,Mt Vernon Sq,38.905640000000005,-77.02224000000001,U Street,38.91677,-77.02809,7.45,1.15
5747,Navy Yard-Ballpark,38.87644,-77.00551,U Street,38.91677,-77.02809,17.98,4.39
5843,Naylor Road,38.85085,-76.95661000000001,U Street,38.91677,-77.02809,24.62,8.94
5939,New Carrollton,38.94852,-76.87245,U Street,38.91677,-77.02809,27.63,10.61
6035,NoMa-Gallaudet U,38.907230000000006,-77.00372,U Street,38.91677,-77.02809,13.52,1.74
6131,Pentagon,38.8684,-77.05361,U Street,38.91677,-77.02809,20.27,5.24
6227,Pentagon City,38.862790000000004,-77.05932,U Street,38.91677,-77.02809,19.42,4.81
6323,Potomac Ave,38.88092,-76.98537,U Street,38.91677,-77.02809,19.9,5.22
6419,Prince George's Plaza,38.96508,-76.95559,U Street,38.91677,-77.02809,27.97,6.75
6515,Reston Town Center,38.952980000000004,-77.3605,U Street,38.91677,-77.02809,45.48,32.55
6611,Rhode Island Ave,38.92045,-76.99589,U Street,38.91677,-77.02809,14.23,2.31
6707,Rockville,39.08437,-77.14697000000001,U Street,38.91677,-77.02809,43.55,18.3
6803,Ronald Reagan Washington National Airport,38.853390000000005,-77.04441000000001,U Street,38.91677,-77.02809,17.7,5.2
6899,Rosslyn,38.895970000000005,-77.07155,U Street,38.91677,-77.02809,19.03,4.45
6995,Shady Grove,39.119980000000005,-77.16516,U Street,38.91677,-77.02809,45.8,23.18
7091,Shaw-Howard U,38.91386,-77.02193000000001,U Street,38.91677,-77.02809,4.7,0.53
7187,Silver Spring,38.99396,-77.03148,U Street,38.91677,-77.02809,28.33,5.85
7283,Smithsonian,38.88801,-77.02850000000001,U Street,38.91677,-77.02809,14.77,2.5
7379,Southern Ave,38.84035,-76.97566,U Street,38.91677,-77.02809,27.97,9.66
7475,Spring Hill,38.928900000000006,-77.24123,U Street,38.91677,-77.02809,30.07,16.52
7571,Stadium-Armory,38.88662,-76.97726,U Street,38.91677,-77.02809,24.43,3.97
7667,Suitland,38.84427,-76.93213,U Street,38.91677,-77.02809,25.65,10.44
7763,Takoma,38.975530000000006,-77.01709000000001,U Street,38.91677,-77.02809,21.57,4.62
7859,Tenleytown-AU,38.94809,-77.07979,U Street,38.91677,-77.02809,20.68,4.27
7955,Twinbrook,39.062200000000004,-77.12095000000001,U Street,38.91677,-77.02809,42.68,14.59
8051,Tysons Corner,38.920100000000005,-77.22238,U Street,38.91677,-77.02809,30.78,14.76
8244,Union Station,38.898270000000004,-77.00726,U Street,38.91677,-77.02809,15.63,2.09
8340,Van Dorn Street,38.79965,-77.12948,U Street,38.91677,-77.02809,29.32,15.84
8436,Van Ness-UDC,38.9444,-77.06364,U Street,38.91677,-77.02809,16.53,3.23
8532,Vienna,38.87798,-77.27145,U Street,38.91677,-77.02809,34.88,21.01
8628,Virginia Sq-GMU,38.88298,-77.10312,U Street,38.91677,-77.02809,23.57,6.05
8724,Waterfront,38.87679,-77.01773,U Street,38.91677,-77.02809,17.98,3.31
8820,West Falls Church,38.90052,-77.18892000000001,U Street,38.91677,-77.02809,24.38,11.62
8916,West Hyattsville,38.95544,-76.96896000000001,U Street,38.91677,-77.02809,23.27,5.27
9012,Wheaton,39.03848,-77.05074,U Street,38.91677,-77.02809,31.55,9.06
9108,White Flint,39.047290000000004,-77.11246000000001,U Street,38.91677,-77.02809,37.33,13.21
9204,Wiehle-Reston East,38.94745,-77.33962000000001,U Street,38.91677,-77.02809,33.97,21.65
9300,Woodley Park,38.92486,-77.05249,U Street,38.91677,-77.02809,11.53,1.8
84,Addison Road,38.887060000000005,-76.89581000000001,Union Station,38.898270000000004,-77.00726,23.88,7.04
180,Anacostia,38.86278,-76.99563,Union Station,38.898270000000004,-77.00726,11.83,4.31
276,Archives,38.893890000000006,-77.02193000000001,Union Station,38.898270000000004,-77.00726,10.12,1.36
372,Arlington Cemetery,38.88449000000001,-77.06338000000001,Union Station,38.898270000000004,-77.00726,15.38,4.67
468,Ashburn,39.00457,-77.49112000000001,Union Station,38.898270000000004,-77.00726,41.73,34.01
564,Ballston-MU,38.882160000000006,-77.1118,Union Station,38.898270000000004,-77.00726,21.43,8.19
660,Benning Road,38.89054,-76.93736000000001,Union Station,38.898270000000004,-77.00726,17.73,4.42
756,Bethesda,38.984320000000004,-77.09441000000001,Union Station,38.898270000000004,-77.00726,39.65,11.99
852,Braddock Road,38.813680000000005,-77.05372000000001,Union Station,38.898270000000004,-77.00726,22.22,8.59
948,Branch Ave,38.82733,-76.91238000000001,Union Station,38.898270000000004,-77.00726,25.0,10.72
1044,Brookland-CUA,38.93381,-76.99472,Union Station,38.898270000000004,-77.00726,15.57,3.5
1140,Capitol Heights,38.889120000000005,-76.91312,Union Station,38.898270000000004,-77.00726,21.23,5.79
1236,Capitol South,38.88542,-77.00587,Union Station,38.898270000000004,-77.00726,9.15,1.21
1332,Cheverly,38.9161,-76.91653000000001,Union Station,38.898270000000004,-77.00726,21.43,6.45
1428,Clarendon,38.88709,-77.09548000000001,Union Station,38.898270000000004,-77.00726,18.87,7.51
1524,Cleveland Park,38.93594,-77.05872000000001,Union Station,38.898270000000004,-77.00726,23.27,8.17
1620,College Park-U of Md,38.97814,-76.92890000000001,Union Station,38.898270000000004,-77.00726,33.13,10.01
1716,Columbia Heights,38.928790000000006,-77.03280000000001,Union Station,38.898270000000004,-77.00726,21.77,3.54
1812,Congress Heights,38.84503,-76.98772000000001,Union Station,38.898270000000004,-77.00726,17.53,6.75
1908,Court House,38.89072,-77.08524000000001,Union Station,38.898270000000004,-77.00726,17.3,7.05
2004,Crystal City,38.85801,-77.05118,Union Station,38.898270000000004,-77.00726,12.95,4.75
2100,Deanwood,38.908150000000006,-76.93467000000001,Union Station,38.898270000000004,-77.00726,22.33,4.86
2196,Dulles Airport,38.95593,-77.44778000000001,Union Station,38.898270000000004,-77.00726,41.28,31.34
2292,Dunn Loring,38.88295,-77.22851,Union Station,38.898270000000004,-77.00726,25.15,16.93
2388,Dupont Circle,38.910070000000005,-77.04407,Union Station,38.898270000000004,-77.00726,17.97,2.71
2484,East Falls Church,38.88589,-77.15638000000001,Union Station,38.898270000000004,-77.00726,22.07,10.81
2580,Eastern Market,38.88440000000001,-76.99576,Union Station,38.898270000000004,-77.00726,10.75,1.5
2676,Eisenhower Ave,38.80075,-77.07092,Union Station,38.898270000000004,-77.00726,27.6,10.14
2772,Farragut North,38.903290000000005,-77.03965000000001,Union Station,38.898270000000004,-77.00726,16.8,2.37
2868,Farragut West,38.901340000000005,-77.04127000000001,Union Station,38.898270000000004,-77.00726,18.15,3.23
2964,Federal Center SW,38.88506,-77.01572,Union Station,38.898270000000004,-77.00726,9.7,1.45
3060,Federal Triangle,38.89379,-77.02814000000001,Union Station,38.898270000000004,-77.00726,10.38,1.77
3156,Foggy Bottom-GWU,38.900780000000005,-77.05012,Union Station,38.898270000000004,-77.00726,18.27,3.44
3252,Forest Glen,39.015530000000005,-77.04398,Union Station,38.898270000000004,-77.00726,36.43,9.54
3348,Fort Totten,38.952510000000004,-77.00245000000001,Union Station,38.898270000000004,-77.00726,20.88,5.12
3444,Franconia-Springfield,38.76697,-77.16902,Union Station,38.898270000000004,-77.00726,26.12,15.39
3540,Friendship Heights,38.960440000000006,-77.08556,Union Station,38.898270000000004,-77.00726,32.28,10.34
3636,Gallery Place,38.898450000000004,-77.02218,Union Station,38.898270000000004,-77.00726,10.45,1.38
3732,Georgia Ave-Petworth,38.93699,-77.02439000000001,Union Station,38.898270000000004,-77.00726,18.23,4.0
3828,Glenmont,39.0621,-77.05340000000001,Union Station,38.898270000000004,-77.00726,46.83,13.03
3924,Greenbelt,39.010670000000005,-76.91120000000001,Union Station,38.898270000000004,-77.00726,31.08,16.18
4020,Greensboro,38.920840000000005,-77.23353,Union Station,38.898270000000004,-77.00726,30.52,20.03
4116,Grosvenor-Strathmore,39.02879,-77.10406,Union Station,38.898270000000004,-77.00726,44.38,14.41
4212,Herndon,38.95248,-77.38474000000001,Union Station,38.898270000000004,-77.00726,34.85,26.95
4308,Huntington,38.79402,-77.07654000000001,Union Station,38.898270000000004,-77.00726,23.6,13.65
4404,Innovation Center,38.960620000000006,-77.41708000000001,Union Station,38.898270000000004,-77.00726,41.0,29.73
4500,Judiciary Square,38.896150000000006,-77.01711,Union Station,38.898270000000004,-77.00726,7.47,0.95
4596,King St-Old Town,38.806810000000006,-77.06060000000001,Union Station,38.898270000000004,-77.00726,22.18,10.07
4692,L'Enfant Plaza,38.885290000000005,-77.02198,Union Station,38.898270000000004,-77.00726,9.68,2.36
4788,Landover,38.93345,-76.89121,Union Station,38.898270000000004,-77.00726,23.22,8.54
4884,Largo Town Center,38.899770000000004,-76.84511,Union Station,38.898270000000004,-77.00726,29.45,13.84
4980,Loudoun Gateway,38.992990000000006,-77.45981,Union Station,38.898270000000004,-77.00726,43.67,33.53
5076,McLean,38.92454,-77.2089,Union Station,38.898270000000004,-77.00726,29.53,15.58
5172,McPherson Sq,38.901340000000005,-77.03295,Union Station,38.898270000000004,-77.00726,15.8,2.07
5268,Medical Center,38.99886,-77.09748,Union Station,38.898270000000004,-77.00726,41.25,24.04
5364,Metro Center,38.898320000000005,-77.02811000000001,Union Station,38.898270000000004,-77.00726,12.93,1.69
5460,Minnesota Ave,38.89878,-76.94642,Union Station,38.898270000000004,-77.00726,17.33,3.82
5556,Morgan Boulevard,38.89403,-76.86868000000001,Union Station,38.898270000000004,-77.00726,27.27,8.67
5652,Mt Vernon Sq,38.905640000000005,-77.02224000000001,Union Station,38.898270000000004,-77.00726,12.58,1.62
5748,Navy Yard-Ballpark,38.87644,-77.00551,Union Station,38.898270000000004,-77.00726,13.43,1.97
5844,Naylor Road,38.85085,-76.95661000000001,Union Station,38.898270000000004,-77.00726,17.85,7.22
5940,New Carrollton,38.94852,-76.87245,Union Station,38.898270000000004,-77.00726,27.23,10.28
6036,NoMa-Gallaudet U,38.907230000000006,-77.00372,Union Station,38.898270000000004,-77.00726,10.02,1.31
6132,Pentagon,38.8684,-77.05361,Union Station,38.898270000000004,-77.00726,15.52,5.25
6228,Pentagon City,38.862790000000004,-77.05932,Union Station,38.898270000000004,-77.00726,14.1,4.87
6324,Potomac Ave,38.88092,-76.98537,Union Station,38.898270000000004,-77.00726,13.0,2.03
6420,Prince George's Plaza,38.96508,-76.95559,Union Station,38.898270000000004,-77.00726,31.0,7.43
6516,Reston Town Center,38.952980000000004,-77.3605,Union Station,38.898270000000004,-77.00726,43.82,35.37
6612,Rhode Island Ave,38.92045,-76.99589,Union Station,38.898270000000004,-77.00726,17.32,3.06
6708,Rockville,39.08437,-77.14697000000001,Union Station,38.898270000000004,-77.00726,42.92,25.79
6804,Ronald Reagan Washington National Airport,38.853390000000005,-77.04441000000001,Union Station,38.898270000000004,-77.00726,13.13,5.01
6900,Rosslyn,38.895970000000005,-77.07155,Union Station,38.898270000000004,-77.00726,16.15,6.28
6996,Shady Grove,39.119980000000005,-77.16516,Union Station,38.898270000000004,-77.00726,45.17,30.67
7092,Shaw-Howard U,38.91386,-77.02193000000001,Union Station,38.898270000000004,-77.00726,13.38,2.34
7188,Silver Spring,38.99396,-77.03148,Union Station,38.898270000000004,-77.00726,33.55,8.0
7284,Smithsonian,38.88801,-77.02850000000001,Union Station,38.898270000000004,-77.00726,11.12,1.96
7380,Southern Ave,38.84035,-76.97566,Union Station,38.898270000000004,-77.00726,25.37,6.73
7476,Spring Hill,38.928900000000006,-77.24123,Union Station,38.898270000000004,-77.00726,28.4,19.34
7572,Stadium-Armory,38.88662,-76.97726,Union Station,38.898270000000004,-77.00726,12.77,2.33
7668,Suitland,38.84427,-76.93213,Union Station,38.898270000000004,-77.00726,18.88,8.73
7764,Takoma,38.975530000000006,-77.01709000000001,Union Station,38.898270000000004,-77.00726,24.18,6.17
7860,Tenleytown-AU,38.94809,-77.07979,Union Station,38.898270000000004,-77.00726,28.33,9.43
7956,Twinbrook,39.062200000000004,-77.12095000000001,Union Station,38.898270000000004,-77.00726,42.88,25.7
8052,Tysons Corner,38.920100000000005,-77.22238,Union Station,38.898270000000004,-77.00726,29.18,17.59
8148,U Street,38.91677,-77.02809,Union Station,38.898270000000004,-77.00726,15.9,2.6
8341,Van Dorn Street,38.79965,-77.12948,Union Station,38.898270000000004,-77.00726,24.42,12.36
8437,Van Ness-UDC,38.9444,-77.06364,Union Station,38.898270000000004,-77.00726,26.05,8.81
8533,Vienna,38.87798,-77.27145,Union Station,38.898270000000004,-77.00726,33.2,23.83
8629,Virginia Sq-GMU,38.88298,-77.10312,Union Station,38.898270000000004,-77.00726,19.62,7.75
8725,Waterfront,38.87679,-77.01773,Union Station,38.898270000000004,-77.00726,11.72,2.73
8821,West Falls Church,38.90052,-77.18892000000001,Union Station,38.898270000000004,-77.00726,22.72,14.45
8917,West Hyattsville,38.95544,-76.96896000000001,Union Station,38.898270000000004,-77.00726,26.3,5.96
9013,Wheaton,39.03848,-77.05074,Union Station,38.898270000000004,-77.00726,40.4,11.15
9109,White Flint,39.047290000000004,-77.11246000000001,Union Station,38.898270000000004,-77.00726,46.18,15.29
9205,Wiehle-Reston East,38.94745,-77.33962000000001,Union Station,38.898270000000004,-77.00726,32.3,24.48
9301,Woodley Park,38.92486,-77.05249,Union Station,38.898270000000004,-77.00726,20.38,7.21
85,Addison Road,38.887060000000005,-76.89581000000001,Van Dorn Street,38.79965,-77.12948,26.75,22.01
181,Anacostia,38.86278,-76.99563,Van Dorn Street,38.79965,-77.12948,15.42,11.65
277,Archives,38.893890000000006,-77.02193000000001,Van Dorn Street,38.79965,-77.12948,19.88,11.0
373,Arlington Cemetery,38.88447,-77.06344,Van Dorn Street,38.79965,-77.12948,15.73,9.11
469,Ashburn,39.00457,-77.49112000000001,Van Dorn Street,38.79965,-77.12948,32.18,30.98
565,Ballston-MU,38.882160000000006,-77.1118,Van Dorn Street,38.79965,-77.12948,21.73,10.07
661,Benning Road,38.89054,-76.93736000000001,Van Dorn Street,38.79965,-77.12948,25.52,17.54
757,Bethesda,38.984320000000004,-77.09441000000001,Van Dorn Street,38.79965,-77.12948,35.48,24.64
853,Braddock Road,38.813680000000005,-77.05372000000001,Van Dorn Street,38.79965,-77.12948,13.48,6.06
949,Branch Ave,38.8273,-76.91234,Van Dorn Street,38.79965,-77.12948,17.08,13.14
1045,Brookland-CUA,38.93381,-76.99472,Van Dorn Street,38.79965,-77.12948,30.73,18.14
1141,Capitol Heights,38.889120000000005,-76.91312,Van Dorn Street,38.79965,-77.12948,29.02,18.91
1237,Capitol South,38.88542,-77.00587,Van Dorn Street,38.79965,-77.12948,19.92,14.52
1333,Cheverly,38.9161,-76.91653000000001,Van Dorn Street,38.79965,-77.12948,26.4,18.42
1429,Clarendon,38.88709,-77.09548000000001,Van Dorn Street,38.79965,-77.12948,19.17,9.38
1525,Cleveland Park,38.93594,-77.05872000000001,Van Dorn Street,38.79965,-77.12948,27.42,14.03
1621,College Park-U of Md,38.97814,-76.92890000000001,Van Dorn Street,38.79965,-77.12948,38.07,21.95
1717,Columbia Heights,38.928790000000006,-77.03280000000001,Van Dorn Street,38.79965,-77.12948,33.93,12.9
1813,Congress Heights,38.84503,-76.98772000000001,Van Dorn Street,38.79965,-77.12948,18.35,11.18
1909,Court House,38.89072,-77.08524000000001,Van Dorn Street,38.79965,-77.12948,18.97,9.62
2005,Crystal City,38.85801,-77.05118,Van Dorn Street,38.79965,-77.12948,18.92,8.76
2101,Deanwood,38.908150000000006,-76.93467000000001,Van Dorn Street,38.79965,-77.12948,26.17,16.99
2197,Dulles Airport,38.95593,-77.44778000000001,Van Dorn Street,38.79965,-77.12948,31.93,28.33
2293,Dunn Loring,38.88295,-77.22851,Van Dorn Street,38.79965,-77.12948,12.83,11.05
2389,Dupont Circle,38.910070000000005,-77.04407,Van Dorn Street,38.79965,-77.12948,24.9,12.07
2485,East Falls Church,38.88589,-77.15638000000001,Van Dorn Street,38.79965,-77.12948,20.88,15.64
2581,Eastern Market,38.88440000000001,-76.99576,Van Dorn Street,38.79965,-77.12948,18.8,13.32
2677,Eisenhower Ave,38.80075,-77.07092,Van Dorn Street,38.79965,-77.12948,9.67,3.53
2773,Farragut North,38.903290000000005,-77.03965000000001,Van Dorn Street,38.79965,-77.12948,25.73,11.61
2869,Farragut West,38.901340000000005,-77.04127000000001,Van Dorn Street,38.79965,-77.12948,24.08,11.23
2965,Federal Center SW,38.88506,-77.01572,Van Dorn Street,38.79965,-77.12948,18.72,11.0
3061,Federal Triangle,38.89379,-77.02814000000001,Van Dorn Street,38.79965,-77.12948,20.1,11.1
3157,Foggy Bottom-GWU,38.900780000000005,-77.05012,Van Dorn Street,38.79965,-77.12948,20.82,10.71
