"A202100 - Total Workers (1) (Workers 16 years and over)"
"Current date: 1/11/2024 1:34:33 PM (Eastern Standard Time)"
"WORKPLACE","Output","Workers 16 and Over",
"TAZ 00010309, District of Columbia, District of Columbia","Estimate","355"
"TAZ 00010309, District of Columbia, District of Columbia","Margin of Error","106"
"TAZ 00010310, District of Columbia, District of Columbia","Estimate","600"
"TAZ 00010310, District of Columbia, District of Columbia","Margin of Error","181"
"TAZ 00010312, District of Columbia, District of Columbia","Estimate","305"
"TAZ 00010312, District of Columbia, District of Columbia","Margin of Error","106"
"TAZ 00010313, District of Columbia, District of Columbia","Estimate","285"
"TAZ 00010313, District of Columbia, District of Columbia","Margin of Error","147"
"TAZ 00010314, District of Columbia, District of Columbia","Estimate","140"
"TAZ 00010314, District of Columbia, District of Columbia","Margin of Error","79"
"TAZ 00010315, District of Columbia, District of Columbia","Estimate","80"
"TAZ 00010315, District of Columbia, District of Columbia","Margin of Error","55"
"TAZ 00010316, District of Columbia, District of Columbia","Estimate","105"
"TAZ 00010316, District of Columbia, District of Columbia","Margin of Error","62"
"TAZ 00010317, District of Columbia, District of Columbia","Estimate","380"
"TAZ 00010317, District of Columbia, District of Columbia","Margin of Error","115"
"TAZ 00010320, District of Columbia, District of Columbia","Estimate","385"
"TAZ 00010320, District of Columbia, District of Columbia","Margin of Error","171"
"TAZ 00010321, District of Columbia, District of Columbia","Estimate","140"
"TAZ 00010321, District of Columbia, District of Columbia","Margin of Error","82"
"TAZ 00010322, District of Columbia, District of Columbia","Estimate","95"
"TAZ 00010322, District of Columbia, District of Columbia","Margin of Error","65"
"TAZ 00010324, District of Columbia, District of Columbia","Estimate","300"
"TAZ 00010324, District of Columbia, District of Columbia","Margin of Error","119"
"TAZ 00010325, District of Columbia, District of Columbia","Estimate","105"
"TAZ 00010325, District of Columbia, District of Columbia","Margin of Error","73"
"TAZ 00010326, District of Columbia, District of Columbia","Estimate","625"
"TAZ 00010326, District of Columbia, District of Columbia","Margin of Error","207"
"TAZ 00010327, District of Columbia, District of Columbia","Estimate","50"
"TAZ 00010327, District of Columbia, District of Columbia","Margin of Error","50"
"TAZ 00010328, District of Columbia, District of Columbia","Estimate","175"
"TAZ 00010328, District of Columbia, District of Columbia","Margin of Error","84"
"TAZ 00010330, District of Columbia, District of Columbia","Estimate","885"
"TAZ 00010330, District of Columbia, District of Columbia","Margin of Error","257"
"TAZ 00010331, District of Columbia, District of Columbia","Estimate","75"
"TAZ 00010331, District of Columbia, District of Columbia","Margin of Error","58"
"TAZ 00010332, District of Columbia, District of Columbia","Estimate","15"
"TAZ 00010332, District of Columbia, District of Columbia","Margin of Error","24"
"TAZ 00010333, District of Columbia, District of Columbia","Estimate","170"
"TAZ 00010333, District of Columbia, District of Columbia","Margin of Error","88"
"TAZ 00010335, District of Columbia, District of Columbia","Estimate","75"
"TAZ 00010335, District of Columbia, District of Columbia","Margin of Error","47"
"TAZ 00010341, District of Columbia, District of Columbia","Estimate","250"
"TAZ 00010341, District of Columbia, District of Columbia","Margin of Error","115"
"TAZ 00010342, District of Columbia, District of Columbia","Estimate","300"
"TAZ 00010342, District of Columbia, District of Columbia","Margin of Error","77"
"TAZ 00010344, District of Columbia, District of Columbia","Estimate","1,040"
"TAZ 00010344, District of Columbia, District of Columbia","Margin of Error","242"
"TAZ 00010345, District of Columbia, District of Columbia","Estimate","360"
"TAZ 00010345, District of Columbia, District of Columbia","Margin of Error","154"
"TAZ 00010346, District of Columbia, District of Columbia","Estimate","410"
"TAZ 00010346, District of Columbia, District of Columbia","Margin of Error","167"
"TAZ 00010347, District of Columbia, District of Columbia","Estimate","130"
"TAZ 00010347, District of Columbia, District of Columbia","Margin of Error","109"
"TAZ 00010348, District of Columbia, District of Columbia","Estimate","180"
"TAZ 00010348, District of Columbia, District of Columbia","Margin of Error","107"
"TAZ 00010349, District of Columbia, District of Columbia","Estimate","120"
"TAZ 00010349, District of Columbia, District of Columbia","Margin of Error","69"
"TAZ 00010350, District of Columbia, District of Columbia","Estimate","350"
"TAZ 00010350, District of Columbia, District of Columbia","Margin of Error","122"
"TAZ 00010351, District of Columbia, District of Columbia","Estimate","360"
"TAZ 00010351, District of Columbia, District of Columbia","Margin of Error","140"
"TAZ 00010356, District of Columbia, District of Columbia","Estimate","95"
"TAZ 00010356, District of Columbia, District of Columbia","Margin of Error","50"
"TAZ 00010359, District of Columbia, District of Columbia","Estimate","325"
"TAZ 00010359, District of Columbia, District of Columbia","Margin of Error","108"
"TAZ 00010362, District of Columbia, District of Columbia","Estimate","345"
"TAZ 00010362, District of Columbia, District of Columbia","Margin of Error","141"
"TAZ 00010369, District of Columbia, District of Columbia","Estimate","370"
"TAZ 00010369, District of Columbia, District of Columbia","Margin of Error","108"
"TAZ 00010374, District of Columbia, District of Columbia","Estimate","5,355"
"TAZ 00010374, District of Columbia, District of Columbia","Margin of Error","576"
"TAZ 00010376, District of Columbia, District of Columbia","Estimate","5,720"
"TAZ 00010376, District of Columbia, District of Columbia","Margin of Error","404"
"TAZ 00010378, District of Columbia, District of Columbia","Estimate","5,835"
"TAZ 00010378, District of Columbia, District of Columbia","Margin of Error","578"
"TAZ 00010379, District of Columbia, District of Columbia","Estimate","2,865"
"TAZ 00010379, District of Columbia, District of Columbia","Margin of Error","310"
"TAZ 00010380, District of Columbia, District of Columbia","Estimate","3,635"
"TAZ 00010380, District of Columbia, District of Columbia","Margin of Error","336"
"TAZ 00010381, District of Columbia, District of Columbia","Estimate","4,860"
"TAZ 00010381, District of Columbia, District of Columbia","Margin of Error","454"
"TAZ 00010389, District of Columbia, District of Columbia","Estimate","4,775"
"TAZ 00010389, District of Columbia, District of Columbia","Margin of Error","481"
"TAZ 00010390, District of Columbia, District of Columbia","Estimate","1,690"
"TAZ 00010390, District of Columbia, District of Columbia","Margin of Error","301"
"TAZ 00010391, District of Columbia, District of Columbia","Estimate","3,130"
"TAZ 00010391, District of Columbia, District of Columbia","Margin of Error","362"
"TAZ 00010392, District of Columbia, District of Columbia","Estimate","1,110"
"TAZ 00010392, District of Columbia, District of Columbia","Margin of Error","246"
"TAZ 00010393, District of Columbia, District of Columbia","Estimate","1,000"
"TAZ 00010393, District of Columbia, District of Columbia","Margin of Error","258"
"TAZ 00020007, District of Columbia, District of Columbia","Estimate","0"
"TAZ 00020007, District of Columbia, District of Columbia","Margin of Error","11"
"TAZ 00020009, District of Columbia, District of Columbia","Estimate","920"
"TAZ 00020009, District of Columbia, District of Columbia","Margin of Error","186"
"TAZ 00020015, District of Columbia, District of Columbia","Estimate","3,045"
"TAZ 00020015, District of Columbia, District of Columbia","Margin of Error","353"
"TAZ 00020016, District of Columbia, District of Columbia","Estimate","5,200"
"TAZ 00020016, District of Columbia, District of Columbia","Margin of Error","524"
"TAZ 00020024, District of Columbia, District of Columbia","Estimate","24,535"
"TAZ 00020024, District of Columbia, District of Columbia","Margin of Error","1,050"
"TAZ 00020026, District of Columbia, District of Columbia","Estimate","18,240"
"TAZ 00020026, District of Columbia, District of Columbia","Margin of Error","950"
"TAZ 00020032, District of Columbia, District of Columbia","Estimate","3,590"
"TAZ 00020032, District of Columbia, District of Columbia","Margin of Error","333"
"TAZ 00020042, District of Columbia, District of Columbia","Estimate","10,195"
"TAZ 00020042, District of Columbia, District of Columbia","Margin of Error","784"
"TAZ 00020048, District of Columbia, District of Columbia","Estimate","3,325"
"TAZ 00020048, District of Columbia, District of Columbia","Margin of Error","400"
"TAZ 00020057, District of Columbia, District of Columbia","Estimate","4,690"
"TAZ 00020057, District of Columbia, District of Columbia","Margin of Error","506"
"TAZ 00020065, District of Columbia, District of Columbia","Estimate","1,925"
"TAZ 00020065, District of Columbia, District of Columbia","Margin of Error","322"
"TAZ 00020074, District of Columbia, District of Columbia","Estimate","2,475"
"TAZ 00020074, District of Columbia, District of Columbia","Margin of Error","383"
"TAZ 00020080, District of Columbia, District of Columbia","Estimate","2,050"
"TAZ 00020080, District of Columbia, District of Columbia","Margin of Error","293"
"TAZ 00020084, District of Columbia, District of Columbia","Estimate","995"
"TAZ 00020084, District of Columbia, District of Columbia","Margin of Error","203"
"TAZ 00020086, District of Columbia, District of Columbia","Estimate","925"
"TAZ 00020086, District of Columbia, District of Columbia","Margin of Error","218"
"TAZ 00020093, District of Columbia, District of Columbia","Estimate","2,295"
"TAZ 00020093, District of Columbia, District of Columbia","Margin of Error","244"
"TAZ 00020097, District of Columbia, District of Columbia","Estimate","2,410"
"TAZ 00020097, District of Columbia, District of Columbia","Margin of Error","380"
"TAZ 00020098, District of Columbia, District of Columbia","Estimate","4,090"
"TAZ 00020098, District of Columbia, District of Columbia","Margin of Error","427"
"TAZ 00020102, District of Columbia, District of Columbia","Estimate","920"
"TAZ 00020102, District of Columbia, District of Columbia","Margin of Error","208"
"TAZ 00020108, District of Columbia, District of Columbia","Estimate","490"
"TAZ 00020108, District of Columbia, District of Columbia","Margin of Error","168"
"TAZ 00020111, District of Columbia, District of Columbia","Estimate","705"
"TAZ 00020111, District of Columbia, District of Columbia","Margin of Error","173"
"TAZ 00020113, District of Columbia, District of Columbia","Estimate","105"
"TAZ 00020113, District of Columbia, District of Columbia","Margin of Error","52"
"TAZ 00020116, District of Columbia, District of Columbia","Estimate","565"
"TAZ 00020116, District of Columbia, District of Columbia","Margin of Error","199"
"TAZ 00020118, District of Columbia, District of Columbia","Estimate","995"
"TAZ 00020118, District of Columbia, District of Columbia","Margin of Error","233"
"TAZ 00020130, District of Columbia, District of Columbia","Estimate","735"
"TAZ 00020130, District of Columbia, District of Columbia","Margin of Error","177"
"TAZ 00020135, District of Columbia, District of Columbia","Estimate","200"
"TAZ 00020135, District of Columbia, District of Columbia","Margin of Error","63"
"TAZ 00020136, District of Columbia, District of Columbia","Estimate","515"
"TAZ 00020136, District of Columbia, District of Columbia","Margin of Error","225"
"TAZ 00020141, District of Columbia, District of Columbia","Estimate","350"
"TAZ 00020141, District of Columbia, District of Columbia","Margin of Error","124"
"TAZ 00020146, District of Columbia, District of Columbia","Estimate","3,040"
"TAZ 00020146, District of Columbia, District of Columbia","Margin of Error","395"
"TAZ 00020172, District of Columbia, District of Columbia","Estimate","720"
"TAZ 00020172, District of Columbia, District of Columbia","Margin of Error","212"
"TAZ 00020182, District of Columbia, District of Columbia","Estimate","1,275"
"TAZ 00020182, District of Columbia, District of Columbia","Margin of Error","236"
"TAZ 00020199, District of Columbia, District of Columbia","Estimate","13,845"
"TAZ 00020199, District of Columbia, District of Columbia","Margin of Error","848"
"TAZ 00020201, District of Columbia, District of Columbia","Estimate","6,900"
"TAZ 00020201, District of Columbia, District of Columbia","Margin of Error","513"
"TAZ 00020203, District of Columbia, District of Columbia","Estimate","1,015"
"TAZ 00020203, District of Columbia, District of Columbia","Margin of Error","192"
"TAZ 00020206, District of Columbia, District of Columbia","Estimate","7,205"
"TAZ 00020206, District of Columbia, District of Columbia","Margin of Error","602"
"TAZ 00020209, District of Columbia, District of Columbia","Estimate","1,755"
